date,q.cms,site
2020-10-28,15.916171056357971,GC
2020-10-29,16.99235344095157,GC
2020-10-30,18.096856414613423,GC
2020-10-31,18.49334466156896,GC
2020-11-01,17.360521098838856,GC
2020-11-02,16.7374681393373,GC
2020-11-03,16.595865193996033,GC
2020-11-04,16.45426224865477,GC
2020-11-05,16.510903426791277,GC
2020-11-06,16.709147550269044,GC
2020-11-07,16.595865193996033,GC
2020-11-08,15.831209289153213,GC
2020-11-09,15.179835740583403,GC
2020-11-10,15.094873973378645,GC
2020-11-11,15.68960634381195,GC
2020-11-12,15.463041631265929,GC
2020-11-13,14.953271028037383,GC
2020-11-14,15.463041631265929,GC
2020-11-15,15.746247521948456,GC
2020-11-16,15.972812234494477,GC
2020-11-17,16.45426224865477,GC
2020-11-18,17.558765222316623,GC
2020-11-19,18.125177003681674,GC
2020-11-20,17.162276975361085,GC
2020-11-21,15.632965165675445,GC
2020-11-22,13.62220334182951,GC
2020-11-23,13.62220334182951,GC
2020-11-24,14.670065137354856,GC
2020-11-25,14.92495043896913,GC
2020-11-26,15.264797507788161,GC
2020-11-27,14.92495043896913,GC
2020-11-28,13.933729821580288,GC
2020-11-29,13.112432738600962,GC
2020-11-30,13.169073916737467,GC
2020-12-01,13.367318040215235,GC
2020-12-02,12.517700368167658,GC
2020-12-03,12.857547436986689,GC
2020-12-04,12.65930331350892,GC
2020-12-05,12.177853299348625,GC
2020-12-06,11.668082696120079,GC
2020-12-07,11.922967997734352,GC
2020-12-08,12.262815066553383,GC
2020-12-09,13.338997451146984,GC
2020-12-10,12.99915038232795,GC
2020-12-11,12.23449447748513,GC
2020-12-12,12.206173888416878,GC
2020-12-13,12.149532710280374,GC
2020-12-14,12.291135655621636,GC
2020-12-15,11.922967997734352,GC
2020-12-16,12.404418011894647,GC
2020-12-17,12.65930331350892,GC
2020-12-18,12.630982724440667,GC
2020-12-19,12.687623902577172,GC
2020-12-20,12.715944491645425,GC
2020-12-21,12.914188615123194,GC
2020-12-22,12.800906258850183,GC
2020-12-23,11.696403285188332,GC
2020-12-24,10.535259133389975,GC
2020-12-25,10.421976777116964,GC
2020-12-26,10.8184650240725,GC
2020-12-27,11.04502973661852,GC
2020-12-28,10.16709147550269,GC
2020-12-29,9.572359105069385,GC
2020-12-30,10.308694420843953,GC
2020-12-31,11.838006230529594,GC
2021-01-01,12.54602095723591,GC
2021-01-02,12.262815066553383,GC
2021-01-03,12.177853299348625,GC
2021-01-04,11.8946474086661,GC
2021-01-05,12.262815066553383,GC
2021-01-06,12.092891532143868,GC
2021-01-07,12.149532710280374,GC
2021-01-08,12.064570943075616,GC
2021-01-09,11.526479750778815,GC
2021-01-10,10.960067969413764,GC
2021-01-11,10.761823845935995,GC
2021-01-12,12.4327386009629,GC
2021-01-13,14.61342395921835,GC
2021-01-14,13.508920985556498,GC
2021-01-15,11.384876805437552,GC
2021-01-16,12.630982724440667,GC
2021-01-17,12.064570943075616,GC
2021-01-18,11.809685641461341,GC
2021-01-19,11.639762107051826,GC
2021-01-20,10.988388558482015,GC
2021-01-21,11.073350325686773,GC
2021-01-22,11.101670914755026,GC
2021-01-23,11.101670914755026,GC
2021-01-24,10.138770886434438,GC
2021-01-25,9.827244406683658,GC
2021-01-26,9.572359105069385,GC
2021-01-27,9.119229679977343,GC
2021-01-28,10.05380911922968,GC
2021-01-29,10.478617955253469,GC
2021-01-30,10.535259133389975,GC
2021-01-31,10.082129708297932,GC
2021-02-01,9.85556499575191,GC
2021-02-02,9.657320872274143,GC
2021-02-03,9.374114981591617,GC
2021-02-04,9.260832625318606,GC
2021-02-05,9.430756159728121,GC
2021-02-06,9.005947323704332,GC
2021-02-07,7.419994335882186,GC
2021-02-08,6.853582554517134,GC
2021-02-09,6.457094307561597,GC
2021-02-10,6.287170773152081,GC
2021-02-11,5.069385443217219,GC
2021-02-12,4.587935429056924,GC
2021-02-13,4.956103086944208,GC
2021-02-14,5.919003115264797,GC
2021-02-15,7.9580855281789855,GC
2021-02-16,9.883885584820163,GC
2021-02-17,11.016709147550268,GC
2021-02-18,11.384876805437552,GC
2021-02-19,11.611441517983573,GC
2021-02-20,11.46983857264231,GC
2021-02-21,11.214953271028037,GC
2021-02-22,11.299915038232795,GC
2021-02-23,11.101670914755026,GC
2021-02-24,11.214953271028037,GC
2021-02-25,10.733503256867742,GC
2021-02-26,10.2803738317757,GC
2021-02-27,9.940526762956669,GC
2021-02-28,9.940526762956669,GC
2021-03-01,10.2803738317757,GC
2021-03-02,10.591900311526478,GC
2021-03-03,10.988388558482015,GC
2021-03-04,11.158312092891531,GC
2021-03-05,12.319456244689889,GC
2021-03-06,14.500141602945341,GC
2021-03-07,15.972812234494477,GC
2021-03-08,15.972812234494477,GC
2021-03-09,13.792126876239024,GC
2021-03-10,13.169073916737467,GC
2021-03-11,12.461059190031152,GC
2021-03-12,12.149532710280374,GC
2021-03-13,12.121212121212121,GC
2021-03-14,12.800906258850183,GC
2021-03-15,14.698385726423108,GC
2021-03-16,17.502124044180118,GC
2021-03-17,19.56952704616256,GC
2021-03-18,23.47776833758142,GC
2021-03-19,27.24440668365902,GC
2021-03-20,25.96998017558765,GC
2021-03-21,19.25800056641178,GC
2021-03-22,17.162276975361085,GC
2021-03-23,15.632965165675445,GC
2021-03-24,14.641744548286603,GC
2021-03-25,14.18861512319456,GC
2021-03-26,14.047012177853299,GC
2021-03-27,14.131973945058057,GC
2021-03-28,18.040215236476918,GC
2021-03-29,24.723874256584537,GC
2021-03-30,15.916171056357971,GC
2021-03-31,14.556782781081846,GC
2021-04-01,16.1993769470405,GC
2021-04-02,20.702350608892665,GC
2021-04-03,20.64570943075616,GC
2021-04-04,20.702350608892665,GC
2021-04-05,21.183800623052957,GC
2021-04-06,19.25800056641178,GC
2021-04-07,18.889832908524497,GC
2021-04-08,19.541206457094308,GC
2021-04-09,18.18181818181818,GC
2021-04-10,17.700368167657885,GC
2021-04-11,16.7374681393373,GC
2021-04-12,16.1993769470405,GC
2021-04-13,15.661285754743698,GC
2021-04-14,15.236476918719909,GC
2021-04-15,14.896629849900878,GC
2021-04-16,14.61342395921835,GC
2021-04-17,14.641744548286603,GC
2021-04-18,15.009912206173887,GC
2021-04-19,15.406400453129423,GC
2021-04-20,15.293118096856414,GC
2021-04-21,15.03823279524214,GC
2021-04-22,15.293118096856414,GC
2021-04-23,15.236476918719909,GC
2021-04-24,15.34975927499292,GC
2021-04-25,17.275559331634096,GC
2021-04-26,18.323421127159445,GC
2021-04-27,17.360521098838856,GC
2021-04-28,16.99235344095157,GC
2021-04-29,17.473803455111867,GC
2021-04-30,18.60662701784197,GC
2021-05-01,22.005097706032284,GC
2021-05-02,24.55395072217502,GC
2021-05-03,24.44066836590201,GC
2021-05-04,23.506088926649674,GC
2021-05-05,22.769753610875103,GC
2021-05-06,22.40158595298782,GC
2021-05-07,24.242424242424242,GC
2021-05-08,27.442650807136786,GC
2021-05-09,26.84791843670348,GC
2021-05-10,25.31860662701784,GC
2021-05-11,23.47776833758142,GC
2021-05-12,21.778532993486262,GC
2021-05-13,19.739450580572075,GC
2021-05-14,18.521665250637213,GC
2021-05-15,18.663268195978475,GC
2021-05-16,19.201359388275275,GC
2021-05-17,19.59784763523081,GC
2021-05-18,20.730671197960916,GC
2021-05-19,22.769753610875103,GC
2021-05-20,26.196544888133673,GC
2021-05-21,27.24440668365902,GC
2021-05-22,26.026621353724156,GC
2021-05-23,27.58425375247805,GC
2021-05-24,30.3030303030303,GC
2021-05-25,27.89578023222883,GC
2021-05-26,28.32058906825262,GC
2021-05-27,30.3030303030303,GC
2021-05-28,27.38600962900028,GC
2021-05-29,26.08326253186066,GC
2021-05-30,25.261965448881334,GC
2021-05-31,24.384027187765504,GC
2021-06-01,23.90257717360521,GC
2021-06-02,23.336165392240158,GC
2021-06-03,25.035400736335315,GC
2021-06-04,29.73661852166525,GC
2021-06-05,33.135089209855565,GC
2021-06-06,35.40073633531577,GC
2021-06-07,32.285471537807986,GC
2021-06-08,26.649674313225713,GC
2021-06-09,24.46898895497026,GC
2021-06-10,24.58227131124327,GC
2021-06-11,27.329368450863775,GC
2021-06-12,25.20532427074483,GC
2021-06-13,22.93967714528462,GC
2021-06-14,21.75021240441801,GC
2021-06-15,20.10761823845936,GC
2021-06-16,18.06853582554517,GC
2021-06-17,16.567544604927782,GC
2021-06-18,14.641744548286603,GC
2021-06-19,14.047012177853299,GC
2021-06-20,14.047012177853299,GC
2021-06-21,14.358538657604077,GC
2021-06-22,13.395638629283487,GC
2021-06-23,12.291135655621636,GC
2021-06-24,12.517700368167658,GC
2021-06-25,12.574341546304161,GC
2021-06-26,11.922967997734352,GC
2021-06-27,11.46983857264231,GC
2021-06-28,10.903426791277258,GC
2021-06-29,9.997167941093174,GC
2021-06-30,9.487397337864627,GC
2021-07-01,8.751062022090059,GC
2021-07-02,8.779382611158312,GC
2021-07-03,8.836023789294817,GC
2021-07-04,8.297932596998017,GC
2021-07-05,7.844803171905975,GC
2021-07-06,7.335032568677428,GC
2021-07-07,6.910223732653638,GC
2021-07-08,7.051826677994902,GC
2021-07-09,6.881903143585387,GC
2021-07-10,6.740300198244123,GC
2021-07-11,6.768620787312376,GC
2021-07-12,6.796941376380628,GC
2021-07-13,6.372132540356839,GC
2021-07-14,6.287170773152081,GC
2021-07-15,6.117247238742565,GC
2021-07-16,5.749079580855281,GC
2021-07-17,6.117247238742565,GC
2021-07-18,5.862361937128292,GC
2021-07-19,5.749079580855281,GC
2021-07-20,5.607476635514018,GC
2021-07-21,5.890682526196544,GC
2021-07-22,5.4941942792410075,GC
2021-07-23,5.154347210421976,GC
2021-07-24,4.956103086944208,GC
2021-07-25,4.446332483715661,GC
2021-07-26,3.8232795242141036,GC
2021-07-27,3.6533559898045875,GC
2021-07-28,3.5117530444633247,GC
2021-07-29,3.455111866326819,GC
2021-07-30,3.3418295100538087,GC
2021-07-31,3.3135089209855564,GC
2021-08-01,3.2285471537807986,GC
2021-08-02,4.248088360237893,GC
2021-08-03,4.531294250920419,GC
2021-08-04,4.3047295383743975,GC
2021-08-05,4.75785896346644,GC
2021-08-06,4.927782497875955,GC
2021-08-07,4.701217785329934,GC
2021-08-08,4.672897196261682,GC
2021-08-09,4.871141319739451,GC
2021-08-10,4.8994619088077025,GC
2021-08-11,4.786179552534692,GC
2021-08-12,4.587935429056924,GC
2021-08-13,4.559614839988671,GC
2021-08-14,4.75785896346644,GC
2021-08-15,4.842820730671198,GC
2021-08-16,4.814500141602945,GC
2021-08-17,4.8994619088077025,GC
2021-08-18,5.94732370433305,GC
2021-08-19,6.966864910790144,GC
2021-08-20,7.306711979609175,GC
2021-08-21,7.873123760974228,GC
2021-08-22,8.751062022090059,GC
2021-08-23,8.32625318606627,GC
2021-08-24,7.646559048428207,GC
2021-08-25,7.646559048428207,GC
2021-08-26,7.703200226564712,GC
2021-08-27,7.419994335882186,GC
2021-08-28,7.306711979609175,GC
2021-08-29,7.278391390540923,GC
2021-08-30,7.193429623336165,GC
2021-08-31,6.796941376380628,GC
2021-09-01,6.372132540356839,GC
2021-09-02,6.457094307561597,GC
2021-09-03,6.513735485698102,GC
2021-09-04,6.258850184083829,GC
2021-09-05,6.145567827810818,GC
2021-09-06,5.919003115264797,GC
2021-09-07,5.749079580855281,GC
2021-09-08,5.550835457377513,GC
2021-09-09,5.550835457377513,GC
2021-09-10,5.437553101104503,GC
2021-09-11,5.692438402718776,GC
2021-09-12,5.607476635514018,GC
2021-09-13,5.635797224582271,GC
2021-09-14,5.692438402718776,GC
2021-09-15,5.777400169923534,GC
2021-09-16,5.635797224582271,GC
2021-09-17,5.805720758991787,GC
2021-09-18,6.0606060606060606,GC
2021-09-19,6.0606060606060606,GC
2021-09-20,6.4287737184933444,GC
2021-09-21,6.768620787312376,GC
2021-09-22,6.457094307561597,GC
2021-09-23,6.145567827810818,GC
2021-09-24,6.088926649674312,GC
2021-09-25,5.749079580855281,GC
2021-09-26,6.003964882469555,GC
2021-09-27,5.975644293401302,GC
2021-09-28,6.173888416879071,GC
2021-09-29,6.457094307561597,GC
2021-09-30,6.258850184083829,GC
2021-10-01,6.4287737184933444,GC
2021-10-02,6.4287737184933444,GC
2021-10-03,6.627017841971113,GC
2021-10-04,6.910223732653638,GC
2021-10-05,7.306711979609175,GC
2021-10-06,7.1367884451996595,GC
2021-10-07,7.1367884451996595,GC
2021-10-08,7.051826677994902,GC
2021-10-09,7.419994335882186,GC
2021-10-10,7.646559048428207,GC
2021-10-11,8.014726706315491,GC
2021-10-12,8.354573775134522,GC
2021-10-13,8.779382611158312,GC
2021-10-14,9.260832625318606,GC
2021-10-15,9.204191447182101,GC
2021-10-16,9.260832625318606,GC
2021-10-17,9.034267912772584,GC
2021-10-18,8.779382611158312,GC
2021-10-19,8.6661002548853,GC
2021-10-20,8.751062022090059,GC
2021-10-21,8.949306145567828,GC
2021-10-22,8.892664967431323,GC
2021-10-23,9.034267912772584,GC
2021-10-24,8.836023789294817,GC
2021-10-25,8.949306145567828,GC
2021-10-26,8.977626734636079,GC
2021-10-27,8.949306145567828,GC
2021-10-28,8.892664967431323,GC
2021-10-29,9.062588501840837,GC
2021-10-30,9.147550269045595,GC
2021-10-31,9.260832625318606,GC
2020-07-15,42.480883602378924,BM
2020-07-16,39.93203058623619,BM
2020-07-17,37.09997167941093,BM
2020-07-18,35.117530444633246,BM
2020-07-19,33.135089209855565,BM
2020-07-20,31.435853865760407,BM
2020-07-21,29.170206740300195,BM
2020-07-22,28.603794958935143,BM
2020-07-23,29.170206740300195,BM
2020-07-24,30.3030303030303,BM
2020-07-25,29.170206740300195,BM
2020-07-26,27.555933163409797,BM
2020-07-27,25.96998017558765,BM
2020-07-28,24.610591900311526,BM
2020-07-29,23.47776833758142,BM
2020-07-30,22.854715378079863,BM
2020-07-31,21.75021240441801,BM
2020-08-01,20.730671197960916,BM
2020-08-02,20.050977060322854,BM
2020-08-03,19.003115264797508,BM
2020-08-04,17.247238742565845,BM
2020-08-05,15.80288870008496,BM
2020-08-06,15.632965165675445,BM
2020-08-07,15.859529878221466,BM
2020-08-08,15.293118096856414,BM
2020-08-09,14.471821013877088,BM
2020-08-10,14.18861512319456,BM
2020-08-11,13.877088643443782,BM
2020-08-12,13.678844519966015,BM
2020-08-13,13.338997451146984,BM
2020-08-14,13.254035683942226,BM
2020-08-15,12.687623902577172,BM
2020-08-16,12.376097422826394,BM
2020-08-17,12.149532710280374,BM
2020-08-18,11.639762107051826,BM
2020-08-19,11.724723874256584,BM
2020-08-20,12.064570943075616,BM
2020-08-21,12.4327386009629,BM
2020-08-22,12.461059190031152,BM
2020-08-23,12.262815066553383,BM
2020-08-24,12.4327386009629,BM
2020-08-25,13.508920985556498,BM
2020-08-26,14.500141602945341,BM
2020-08-27,14.698385726423108,BM
2020-08-28,14.981591617105634,BM
2020-08-29,14.61342395921835,BM
2020-08-30,13.763806287170773,BM
2020-08-31,13.593882752761257,BM
2020-09-01,14.443500424808835,BM
2020-09-02,14.471821013877088,BM
2020-09-03,13.96205041064854,BM
2020-09-04,13.395638629283487,BM
2020-09-05,13.452279807419993,BM
2020-09-06,13.310676862078731,BM
2020-09-07,13.480600396488246,BM
2020-09-08,14.641744548286603,BM
2020-09-09,15.03823279524214,BM
2020-09-10,15.066553384310392,BM
2020-09-11,14.896629849900878,BM
2020-09-12,14.330218068535824,BM
2020-09-13,13.84876805437553,BM
2020-09-14,14.018691588785046,BM
2020-09-15,14.16029453412631,BM
2020-09-16,14.358538657604077,BM
2020-09-17,14.216935712262813,BM
2020-09-18,14.528462192013594,BM
2020-09-19,15.009912206173887,BM
2020-09-20,16.709147550269044,BM
2020-09-21,16.539224015859528,BM
2020-09-22,16.029453412630982,BM
2020-09-23,15.944491645426224,BM
2020-09-24,16.34097989238176,BM
2020-09-25,17.133956386292834,BM
2020-09-26,18.549985839705464,BM
2020-09-27,19.427924100821297,BM
2020-09-28,19.71112999150382,BM
2020-09-29,19.71112999150382,BM
2020-09-30,20.079297649391105,BM
2020-10-01,20.079297649391105,BM
2020-10-02,19.937694704049843,BM
2020-10-03,19.99433588218635,BM
2020-10-04,19.56952704616256,BM
2020-10-05,19.25800056641178,BM
2020-10-06,18.918153497592748,BM
2020-10-07,18.776550552251486,BM
2020-10-08,18.918153497592748,BM
2020-10-09,18.804871141319737,BM
2020-10-10,18.889832908524497,BM
2020-10-11,19.37128292268479,BM
2020-10-12,19.59784763523081,BM
2020-10-13,20.164259416595865,BM
2020-10-14,21.240441801189462,BM
2020-10-15,22.51486830926083,BM
2020-10-16,23.36448598130841,BM
2020-10-17,26.989521382044746,BM
2020-10-18,28.263947890116114,BM
2020-10-19,28.88700084961767,BM
2020-10-20,31.15264797507788,BM
2020-10-21,31.15264797507788,BM
2020-10-22,28.88700084961767,BM
2020-10-23,27.38600962900028,BM
2020-10-24,26.762956669498724,BM
2020-10-25,22.883035967148114,BM
2020-10-26,22.62815066553384,BM
2020-10-27,24.327386009629,BM
2020-10-28,25.573491928632112,BM
2020-10-29,26.08326253186066,BM
2020-10-30,27.47097139620504,BM
2020-10-31,28.603794958935143,BM
2020-11-01,27.555933163409797,BM
2020-11-02,26.338147833474935,BM
2020-11-03,25.941659586519396,BM
2020-11-04,25.715094873973378,BM
2020-11-05,25.715094873973378,BM
2020-11-06,25.85669781931464,BM
2020-11-07,26.111583120928913,BM
2020-11-08,27.952421410365332,BM
2020-11-09,25.715094873973378,BM
2020-11-10,23.222883035967147,BM
2020-11-11,26.111583120928913,BM
2020-11-12,25.460209572359105,BM
2020-11-13,23.421127159444914,BM
2020-11-14,24.46898895497026,BM
2020-11-15,24.497309544038515,BM
2020-11-16,24.66723307844803,BM
2020-11-17,24.950438969130555,BM
2020-11-18,26.224865477201924,BM
2020-11-19,27.612574341546303,BM
2020-11-20,26.649674313225713,BM
2020-11-21,24.950438969130555,BM
2020-11-22,20.78731237609742,BM
2020-11-23,20.050977060322854,BM
2020-11-24,23.02463891248938,BM
2020-11-25,23.251203625035398,BM
2020-11-26,23.44944774851317,BM
2020-11-27,23.336165392240158,BM
2020-11-28,21.268762390257717,BM
2020-11-29,19.654488813367315,BM
2020-11-30,18.634947606910224,BM
2020-12-01,20.362503540073632,BM
2020-12-02,18.861512319456242,BM
2020-12-03,18.776550552251486,BM
2020-12-04,18.18181818181818,BM
2020-12-05,17.955253469272158,BM
2020-12-06,17.587085811384874,BM
2020-12-07,17.785329934862645,BM
2020-12-08,18.351741716227696,BM
2020-12-09,19.059756442934013,BM
2020-12-10,18.634947606910224,BM
2020-12-11,17.21891815349759,BM
2020-12-12,17.72868875672614,BM
2020-12-13,17.133956386292834,BM
2020-12-14,17.785329934862645,BM
2020-12-15,17.898612291135656,BM
2020-12-16,19.229679977343526,BM
2020-12-17,19.852732936845086,BM
2020-12-18,19.824412347776832,BM
2020-12-19,19.79609175870858,BM
2020-12-20,19.937694704049843,BM
2020-12-21,20.22090059473237,BM
2020-12-22,20.5607476635514,BM
2020-12-23,19.059756442934013,BM
2020-12-24,15.434721042197676,BM
2020-12-25,15.57632398753894,BM
2020-12-26,16.624185783064288,BM
2020-12-27,16.65250637213254,BM
2020-12-28,15.661285754743698,BM
2020-12-29,14.726706315491361,BM
2020-12-30,15.293118096856414,BM
2020-12-31,17.3322005097706,BM
2021-01-01,19.059756442934013,BM
2021-01-02,19.229679977343526,BM
2021-01-03,19.059756442934013,BM
2021-01-04,17.813650523930896,BM
2021-01-05,18.71990937411498,BM
2021-01-06,18.861512319456242,BM
2021-01-07,18.861512319456242,BM
2021-01-08,18.748229963183235,BM
2021-01-09,17.983574058340412,BM
2021-01-10,16.65250637213254,BM
2021-01-11,16.425941659586517,BM
2021-01-12,17.84197111299915,BM
2021-01-13,20.164259416595865,BM
2021-01-14,21.721891815349757,BM
2021-01-15,16.256018125177004,BM
2021-01-16,16.7941093174738,BM
2021-01-17,18.125177003681674,BM
2021-01-18,18.408382894364202,BM
2021-01-19,18.096856414613423,BM
2021-01-20,17.672047578589634,BM
2021-01-21,17.72868875672614,BM
2021-01-22,18.380062305295947,BM
2021-01-23,17.8702917020674,BM
2021-01-24,14.783347493627867,BM
2021-01-25,13.395638629283487,BM
2021-01-26,13.310676862078731,BM
2021-01-27,12.914188615123194,BM
2021-01-28,13.480600396488246,BM
2021-01-29,15.264797507788161,BM
2021-01-30,15.236476918719909,BM
2021-01-31,14.585103370150097,BM
2021-02-01,14.415179835740583,BM
2021-02-02,15.632965165675445,BM
2021-02-03,16.31265930331351,BM
2021-02-04,15.916171056357971,BM
2021-02-05,15.519682809402434,BM
2021-02-06,15.15151515151515,BM
2021-02-07,12.715944491645425,BM
2021-02-08,9.005947323704332,BM
2021-02-09,9.657320872274143,BM
2021-02-10,11.384876805437552,BM
2021-02-11,8.156329651656755,BM
2021-02-12,5.352591333899745,BM
2021-02-13,4.248088360237893,BM
2021-02-14,6.117247238742565,BM
2021-02-15,8.751062022090059,BM
2021-02-16,12.206173888416878,BM
2021-02-17,13.537241574624751,BM
2021-02-18,14.443500424808835,BM
2021-02-19,15.179835740583403,BM
2021-02-20,15.321438685924667,BM
2021-02-21,15.321438685924667,BM
2021-02-22,15.746247521948456,BM
2021-02-23,16.397621070518266,BM
2021-02-24,16.284338714245255,BM
2021-02-25,15.859529878221466,BM
2021-02-26,15.916171056357971,BM
2021-02-27,15.34975927499292,BM
2021-02-28,14.92495043896913,BM
2021-03-01,14.556782781081846,BM
2021-03-02,14.670065137354856,BM
2021-03-03,15.37807986406117,BM
2021-03-04,16.510903426791277,BM
2021-03-05,17.61540640045313,BM
2021-03-06,20.475785896346643,BM
2021-03-07,25.54517133956386,BM
2021-03-08,27.414330218068535,BM
2021-03-09,23.392806570376663,BM
2021-03-10,21.693571226281506,BM
2021-03-11,20.5607476635514,BM
2021-03-12,19.966015293118094,BM
2021-03-13,20.164259416595865,BM
2021-03-14,20.872274143302178,BM
2021-03-15,23.307844803171903,BM
2021-03-16,26.73463608043047,BM
2021-03-17,30.019824412347774,BM
2021-03-18,32.002265647125455,BM
2021-03-19,40.78164825828377,BM
2021-03-20,43.04729538374398,BM
2021-03-21,33.98470688190314,BM
2021-03-22,28.292268479184365,BM
2021-03-23,25.74341546304163,BM
2021-03-24,24.327386009629,BM
2021-03-25,23.36448598130841,BM
2021-03-26,22.967997734352874,BM
2021-03-27,22.59983007646559,BM
2021-03-28,25.063721325403566,BM
2021-03-29,36.53355989804588,BM
2021-03-30,27.04616256018125,BM
2021-03-31,23.90257717360521,BM
2021-04-01,24.35570659869725,BM
2021-04-02,30.3030303030303,BM
2021-04-03,30.869442084395352,BM
2021-04-04,30.869442084395352,BM
2021-04-05,32.56867742849051,BM
2021-04-06,32.285471537807986,BM
2021-04-07,30.869442084395352,BM
2021-04-08,29.170206740300195,BM
2021-04-09,27.89578023222883,BM
2021-04-10,27.074483149249502,BM
2021-04-11,26.196544888133673,BM
2021-04-12,25.31860662701784,BM
2021-04-13,24.412347776833755,BM
2021-04-14,23.87425658453696,BM
2021-04-15,23.36448598130841,BM
2021-04-16,23.109600679694136,BM
2021-04-17,22.684791843670347,BM
2021-04-18,22.91135655621637,BM
2021-04-19,23.534409515717925,BM
2021-04-20,23.307844803171903,BM
2021-04-21,23.421127159444914,BM
2021-04-22,23.676012461059187,BM
2021-04-23,24.01585952987822,BM
2021-04-24,23.760974228263947,BM
2021-04-25,25.85669781931464,BM
2021-04-26,27.839139054092325,BM
2021-04-27,26.904559614839986,BM
2021-04-28,25.658453695836872,BM
2021-04-29,25.630133106768618,BM
2021-04-30,26.70631549136222,BM
2021-05-01,29.73661852166525,BM
2021-05-02,35.40073633531577,BM
2021-05-03,36.53355989804588,BM
2021-05-04,35.117530444633246,BM
2021-05-05,32.851883319173034,BM
2021-05-06,31.435853865760407,BM
2021-05-07,32.56867742849051,BM
2021-05-08,37.66638346077598,BM
2021-05-09,37.66638346077598,BM
2021-05-10,35.6839422259983,BM
2021-05-11,33.135089209855565,BM
2021-05-12,29.73661852166525,BM
2021-05-13,26.70631549136222,BM
2021-05-14,24.695553667516283,BM
2021-05-15,23.90257717360521,BM
2021-05-16,23.930897762673464,BM
2021-05-17,24.97875955819881,BM
2021-05-18,27.442650807136786,BM
2021-05-19,29.73661852166525,BM
2021-05-20,33.98470688190314,BM
2021-05-21,35.6839422259983,BM
2021-05-22,34.26791277258567,BM
2021-05-23,35.40073633531577,BM
2021-05-24,39.36561880487114,BM
2021-05-25,37.38317757009346,BM
2021-05-26,39.648824695553664,BM
2021-05-27,46.72897196261682,BM
2021-05-28,44.46332483715661,BM
2021-05-29,41.34806003964882,BM
2021-05-30,38.23279524214104,BM
2021-05-31,35.6839422259983,BM
2021-06-01,34.83432455395072,BM
2021-06-02,33.41829510053809,BM
2021-06-03,33.98470688190314,BM
2021-06-04,39.36561880487114,BM
2021-06-05,42.480883602378924,BM
2021-06-06,43.04729538374398,BM
2021-06-07,39.648824695553664,BM
2021-06-08,33.41829510053809,BM
2021-06-09,30.58623619371283,BM
2021-06-10,29.73661852166525,BM
2021-06-11,32.56867742849051,BM
2021-06-12,30.869442084395352,BM
2021-06-13,28.88700084961767,BM
2021-06-14,27.131124327386008,BM
2021-06-15,24.97875955819881,BM
2021-06-16,22.91135655621637,BM
2021-06-17,21.49532710280374,BM
2021-06-18,19.484565278957803,BM
2021-06-19,18.238459359954685,BM
2021-06-20,18.26677994902294,BM
2021-06-21,18.748229963183235,BM
2021-06-22,18.210138770886434,BM
2021-06-23,16.65250637213254,BM
2021-06-24,16.11441517983574,BM
2021-06-25,16.086094590767487,BM
2021-06-26,15.717926932880204,BM
2021-06-27,15.264797507788161,BM
2021-06-28,15.009912206173887,BM
2021-06-29,13.933729821580288,BM
2021-06-30,13.027470971396204,BM
2021-07-01,12.4327386009629,BM
2021-07-02,11.668082696120079,BM
2021-07-03,11.809685641461341,BM
2021-07-04,11.04502973661852,BM
2021-07-05,10.421976777116964,BM
2021-07-06,10.421976777116964,BM
2021-07-07,9.940526762956669,BM
2021-07-08,9.968847352024921,BM
2021-07-09,10.195412064570942,BM
2021-07-10,9.713962050410649,BM
2021-07-11,9.713962050410649,BM
2021-07-12,9.713962050410649,BM
2021-07-13,9.374114981591617,BM
2021-07-14,9.034267912772584,BM
2021-07-15,8.807703200226564,BM
2021-07-16,8.637779665817048,BM
2021-07-17,8.722741433021806,BM
2021-07-18,8.722741433021806,BM
2021-07-19,8.609459076748795,BM
2021-07-20,8.807703200226564,BM
2021-07-21,9.685641461342396,BM
2021-07-22,9.51571792693288,BM
2021-07-23,9.119229679977343,BM
2021-07-24,8.6661002548853,BM
2021-07-25,8.382894364202775,BM
2021-07-26,8.043047295383744,BM
2021-07-27,7.561597281223449,BM
2021-07-28,7.306711979609175,BM
2021-07-29,6.995185499858397,BM
2021-07-30,6.570376663834607,BM
2021-07-31,6.343811951288586,BM
2021-08-01,6.003964882469555,BM
2021-08-02,6.485414896629849,BM
2021-08-03,7.646559048428207,BM
2021-08-04,7.78816199376947,BM
2021-08-05,7.419994335882186,BM
2021-08-06,8.382894364202775,BM
2021-08-07,8.071367884451996,BM
2021-08-08,7.67487963749646,BM
2021-08-09,8.751062022090059,BM
2021-08-10,8.779382611158312,BM
2021-08-11,8.609459076748795,BM
2021-08-12,8.212970829793258,BM
2021-08-13,7.78816199376947,BM
2021-08-14,7.78816199376947,BM
2021-08-15,7.90144435004248,BM
2021-08-16,7.844803171905975,BM
2021-08-17,7.67487963749646,BM
2021-08-18,8.779382611158312,BM
2021-08-19,9.685641461342396,BM
2021-08-20,10.790144435004247,BM
2021-08-21,11.979609175870857,BM
2021-08-22,13.254035683942226,BM
2021-08-23,13.19739450580572,BM
2021-08-24,11.951288586802605,BM
2021-08-25,11.58312092891532,BM
