"site_year","site","DO_source","date","GPP.mean","GPP.2.5.pct","GPP.97.5.pct","GPP_Rhat","ER.mean","ER.2.5.pct","ER.97.5.pct","ER_Rhat","K600_daily_mean","K600_daily_Rhat"
"salmon_2022","salmon","this_project",2022-08-07,3.31031435809772,0.883015503882303,5.73955125644599,1.00095893109648,-4.35284464892363,-7.81264778969416,-0.789008750459641,1.00146485181032,18.2597748714744,1.00424674733799
"salmon_2022","salmon","this_project",2022-08-08,7.57047063342509,4.79453313801568,10.312074781939,1.00104459187265,-4.66423781476703,-8.03064008695986,-1.1854153649695,1.00159993044388,16.1157837374492,1.0007864061576
"salmon_2022","salmon","this_project",2022-08-09,11.052191306271,7.89123703041174,14.2742330760721,1.00100997248281,-5.50965870086256,-9.10843672569267,-2.09684040181497,1.000798019292,14.1694576121497,1.00061311439731
"salmon_2022","salmon","this_project",2022-08-10,15.5140158970725,12.1508365636661,18.9543088118106,1.00126479366849,-6.9880198038796,-10.3186970179821,-3.67232818378323,1.00060379077672,11.7647486687771,1.00084612181301
"salmon_2022","salmon","this_project",2022-08-11,17.740949318796,14.2464030585638,21.6733721518965,1.00217987858012,-7.82562430136143,-11.2077707798611,-4.31651997539911,1.00097555792827,10.7138564507588,1.00192380883199
"salmon_2022","salmon","this_project",2022-08-12,18.1396900904956,14.4466457357301,21.6230649373782,1.00263152014967,-8.28118484805028,-11.6499247337892,-4.98562617804288,1.00133807011767,10.4026814553528,1.00192588674062
"salmon_2022","salmon","this_project",2022-08-13,17.1266769974613,13.6201185700058,20.5685391927536,1.00498872018033,-8.95157112816357,-12.4038870659269,-5.39513679382132,1.00312647433354,9.53634305891673,1.00236678801975
"salmon_2022","salmon","this_project",2022-08-14,15.2204056770146,11.9681233648177,18.652156222432,1.00101333203159,-7.9675706291539,-11.3866015012467,-4.59723018633722,1.00061978912221,10.285425676827,1.00057492556009
"salmon_2022","salmon","this_project",2022-08-15,13.152454923282,9.8790915023538,16.3115519530853,1.00195887243697,-7.64884403664557,-11.0837766605378,-4.22551885024082,1.00033209724409,9.59427160446418,1.00116228941513
"salmon_2022","salmon","this_project",2022-08-16,13.3746146098164,10.0954112155551,16.7210763724969,1.00228266746515,-8.58354535633298,-12.1915339632164,-5.11296605308915,1.00171189423108,10.1274369810042,1.00225995796887
"salmon_2022","salmon","this_project",2022-08-17,11.5577346254036,8.28698489331269,14.8199067325062,1.00339197510405,-7.68930745636944,-11.2148558273529,-4.17072370499623,1.00184769273342,11.4442497411512,1.00254068321772
"salmon_2022","salmon","this_project",2022-08-18,15.8248771195017,11.9114938216359,19.8089380051005,1.00271219064953,-10.0600653460758,-13.8759271642784,-6.3308394799608,1.0021827556417,13.4816836905534,1.00244754222688
"salmon_2022","salmon","this_project",2022-08-19,11.4656673629361,8.50412589187228,14.5225838624535,1.00276289948283,-7.60429639996654,-11.0997578119437,-4.21031177415162,1.00175939679541,9.22120279630969,1.00152129732561
"salmon_2022","salmon","this_project",2022-08-20,11.9600265494498,8.99086935472791,14.8232949258456,1.00116945045764,-8.5450668667873,-11.822193797,-5.20043403351939,1.00038787148116,8.29110479530872,1.0004164140398
"salmon_2022","salmon","this_project",2022-08-21,13.2966437123576,10.1847509247272,16.3031558489952,1.00044163884989,-9.47660075129349,-12.9515095317447,-6.0663958286924,0.999549110035408,7.7922237394398,1.00047971653417
"salmon_2022","salmon","this_project",2022-08-22,13.3267793797384,10.4584784786056,16.3079025000234,1.00619486251247,-9.7593357130081,-13.1098676392884,-6.50131135988874,1.00354437968593,7.46269363151482,1.00387497701149
"salmon_2022","salmon","this_project",2022-08-23,14.24962117635,11.1914455945412,17.192518318302,1.00268257121632,-10.2432003727243,-13.5342892170713,-6.93557873525781,1.0024205206669,7.43347271009837,1.00114001552093
"salmon_2022","salmon","this_project",2022-08-24,15.0175445061798,12.059600308462,18.1638471179916,1.0040818459212,-10.4128090422744,-13.925960073039,-7.05002107565909,1.00359429753982,6.9245197608171,1.00244040331633
"salmon_2022","salmon","this_project",2022-08-25,16.3740731267316,13.3603871227149,19.3247151669421,1.00149618270298,-11.7681192847072,-15.0910216902921,-8.40732313173564,1.00022356930082,6.98404072417647,1.00171950217612
"salmon_2022","salmon","this_project",2022-08-26,19.3738085221416,16.2508383852851,22.4080740615552,1.0012838031042,-13.3938556487655,-16.8495420037817,-10.1027027733907,1.00112005039391,6.58779175528998,1.00263470574304
"salmon_2022","salmon","this_project",2022-08-27,21.311253584453,17.8660105048871,24.806351392181,1.00189676796306,-14.6813045049856,-18.2827912978975,-11.1077993223726,1.00157140935038,8.38351696008321,1.00089697895457
"salmon_2022","salmon","this_project",2022-08-28,20.2488685510751,16.9411324226311,23.6108811526316,1.00185545535806,-13.2508154607274,-16.7029500452005,-9.71549756485223,1.00072828378545,8.39840151110444,1.00134177685033
"salmon_2022","salmon","this_project",2022-08-29,19.6732739071396,16.4636052425802,22.9628746506952,1.00161327480742,-13.0375877695211,-16.4764780581787,-9.695280511604,1.00068126842666,8.09795224533347,1.00131460826996
"salmon_2022","salmon","this_project",2022-08-30,16.0952475850543,13.0414901806857,19.1486029751505,1.00220487089105,-11.6450400005773,-15.1632580322608,-8.28104923676428,1.00114753904676,7.87894340845578,1.00183461387875
"salmon_2022","salmon","this_project",2022-08-31,15.5825814075022,12.1840515580471,18.9358773891014,1.00130654056492,-11.9604938640083,-15.6222651395782,-8.38827564357016,1.00129004357296,9.28152295051442,1.00070010101799
"salmon_2022","salmon","this_project",2022-09-01,18.2299992722486,14.7579013518398,21.7400263585926,1.00329864558589,-12.7979718502367,-16.3155203774089,-9.3152817959328,1.00242774553282,8.87287140501115,1.00289537370615
"salmon_2022","salmon","this_project",2022-09-02,20.6435496905308,17.5848351719091,23.7975984995669,1.00433834699763,-14.2205678827936,-17.5447039480888,-10.8859034435577,1.00206785565429,7.59187214445483,1.00285668164648
"salmon_2022","salmon","this_project",2022-09-03,21.4881495842271,18.6445102221417,24.2475755852324,1.00430294648752,-17.0480856191952,-20.2685453969624,-13.8504425887106,1.00156294369441,6.35314435031061,1.0040764717437
"salmon_2022","salmon","this_project",2022-09-04,23.7615397602475,20.8906802583638,26.6319929491961,1.0029653361421,-18.091085099978,-21.3836135122717,-14.7649388145305,1.00133821966708,6.53814078695533,1.00233932758783
"salmon_2022","salmon","this_project",2022-09-05,25.6578285512824,22.7223849942415,28.6499608493636,1.00703981663759,-19.70933242052,-23.0427784385157,-16.488227312284,1.00400925120369,6.45843690382203,1.00597060914203
"salmon_2022","salmon","this_project",2022-09-06,26.294701025003,23.3668143720699,29.1149745827209,1.00100917617659,-19.984840588568,-23.2112582247034,-16.7606808879516,1.00097911050015,6.24421164283504,1.00061617373766
"salmon_2022","salmon","this_project",2022-09-07,24.4692822230441,21.350993088678,27.5123257894352,1.0026083486867,-16.7542403210544,-20.0429821874717,-13.4602826875328,1.00068867935842,6.85864976637932,1.00280751354903
"salmon_2022","salmon","this_project",2022-09-08,23.1424931250913,20.239344787395,26.0502783802195,1.00074993915862,-16.3598693203828,-19.6269009668277,-13.0872868257475,1.00043095237059,6.33229903000348,1.00106123777444
"salmon_2022","salmon","this_project",2022-09-09,22.9867795993348,20.0977439493242,25.8026623495001,1.00017775149858,-16.5796620458494,-19.758753826814,-13.2514436346724,1.00142822077371,6.43690649227608,1.00030554642157
"salmon_2022","salmon","this_project",2022-09-10,19.4598162655183,16.1420012747982,22.7146714589759,1.00244426256982,-12.1493942827717,-15.4694534074968,-8.87560694142188,1.00222318560257,8.00112910491718,1.001498006638
"salmon_2022","salmon","this_project",2022-09-11,12.5064185547469,9.23453991967878,15.6122987721739,1.00176801051475,-8.61541024939082,-12.0103924164533,-5.13510189321347,1.00033181999041,11.1485873516386,1.00304960331812
"salmon_2022","salmon","this_project",2022-09-12,17.5105612573407,14.2538791409826,20.8162310313082,1.00680834063344,-9.39909777702344,-12.6591471443603,-6.27101340906651,1.00364135357504,9.02975063145309,1.00520378250667
"salmon_2022","salmon","this_project",2022-09-13,17.8719357266526,14.7958477550316,20.7813684083561,1.00201027010101,-10.0861652786449,-13.1796845786182,-6.8823445800831,1.00050581078475,8.28601482642672,1.00168413915966
"salmon_2022","salmon","this_project",2022-09-14,18.3945445474424,15.1289800527211,21.4811985261565,1.00205679756792,-10.7684976518278,-13.8363591265237,-7.42964992472758,1.00034747090663,9.07859682503681,1.0025398156014
"salmon_2022","salmon","this_project",2022-09-15,18.6921708597901,15.6873682534947,21.6567136646787,1.00036124030184,-11.2283443955771,-14.3923640416206,-8.0297333369989,1.00007068819281,8.17152644526194,1.00089663995729
"salmon_2022","salmon","this_project",2022-09-16,18.2095956954955,15.2352618806965,21.2843679613625,1.00687756961731,-10.4913558971932,-13.4836137271937,-7.41055772969394,1.00282662909315,9.1287345741441,1.0045708168125
"salmon_2022","salmon","this_project",2022-09-17,13.8705816840188,10.8860530718142,16.7742381716188,1.0005988712759,-7.77100185289925,-10.8254608024037,-4.62006539339903,1.00021034748017,9.91545971471152,1.00134004155349
"salmon_2022","salmon","this_project",2022-09-18,12.005070205402,8.45000972997854,15.4342714394478,1.00082003591201,-7.41498807093429,-10.8828220444573,-3.92051172775883,1.00006551923425,12.3539923125452,1.00090072834901
"salmon_2022","salmon","this_project",2022-09-19,16.8245782723961,13.3293489600282,20.3998464044723,1.00306338069676,-10.0597056068736,-13.5863384413975,-6.63326188066424,1.00234140308715,11.9259421167067,1.00087531088422
"salmon_2022","salmon","this_project",2022-09-20,15.9590684670674,12.3417341158902,19.6619633388432,1.00192967602807,-11.1973968875219,-14.946976497803,-7.45715644230672,1.0010487569116,15.4269321373057,1.0026641611851
"salmon_2023","salmon","this_project",2023-06-28,11.6770525478431,8.15037557002432,15.3318452514954,1.00108573610518,-4.55711754342261,-9.18696885477833,0.160152783245222,1.00082255712523,39.6927114269985,1.00583514518594
"salmon_2023","salmon","this_project",2023-06-29,14.9104284065343,11.1810431782294,18.6353932192011,1.0027355489021,-15.5739662345567,-20.4848259211155,-10.5921494859504,1.00109724245425,39.2106743727996,1.00670518197521
"salmon_2023","salmon","this_project",2023-06-30,13.5413891706118,9.85716958927359,17.1516169844297,1.00582959911253,-18.9864182197708,-24.1137786093493,-13.7414579747634,1.0037142490519,39.1709476697308,1.01196848666856
"salmon_2023","salmon","this_project",2023-07-01,14.5629198453551,10.7539873276541,18.1992023627099,1.00186282077842,-19.1382146540952,-24.3219900237758,-13.9674312668039,1.00142933761022,38.7572384595153,1.00649610145755
"salmon_2023","salmon","this_project",2023-07-02,15.437348126434,11.8488984858986,19.1085713801607,1.00540976781012,-19.1408287608109,-24.3402286012476,-14.2109635415884,1.00492051115342,38.6684572645756,1.01034579413175
"salmon_2023","salmon","this_project",2023-07-03,16.6586420180129,12.8999504020353,20.4978249459328,1.00470154456109,-20.166035544842,-25.3443830411752,-14.9640850890365,1.00365204238584,38.2211537013949,1.00846527364942
"salmon_2023","salmon","this_project",2023-07-04,16.6862109230343,12.9963208394283,20.2891176059904,1.00201049540297,-20.4670157050733,-25.4523579399856,-15.376552537547,1.0010241640135,37.667201263018,1.00852567390819
"salmon_2023","salmon","this_project",2023-07-05,16.7286538743648,13.1371149922662,20.3170525697564,1.00847847899968,-20.0733046813613,-25.1256936330671,-15.0969513011547,1.00519145626268,37.247965535937,1.00768717729036
"salmon_2023","salmon","this_project",2023-07-06,17.1619073516632,13.3811293626749,20.8616816945483,1.00213242300007,-18.4545200643783,-23.3968325090385,-13.3609899477115,1.00167291660402,36.531502212736,1.00569737820996
"salmon_2023","salmon","this_project",2023-07-07,16.7794423760821,13.1407828545592,20.2843290635295,1.00164143959539,-18.5485332839732,-23.1471077456687,-13.6558619325293,1.00075167467176,36.4176356950558,1.00391706449751
"salmon_2023","salmon","this_project",2023-07-08,15.0835673488598,11.6339379109269,18.4756837508604,1.00511348025757,-16.828689971777,-21.5834968545819,-12.2069317914909,1.00355704975605,36.9135735514633,1.0088291909976
"salmon_2023","salmon","this_project",2023-07-09,14.0408031278069,10.7979127405477,17.3532452946637,1.00457733255729,-13.7614361160215,-18.2930525139168,-9.2508327738257,1.0033725338955,37.4605629110385,1.00844241857323
"salmon_2023","salmon","this_project",2023-07-10,13.9108374481691,10.5916739874323,17.3105994715732,1.00362026155257,-14.7079484737421,-19.3109873338407,-10.2125782745887,1.00244015355511,36.641523061902,1.00443273999836
"salmon_2023","salmon","this_project",2023-07-11,13.3292980607979,10.101793495872,16.6677262587805,1.00232827919546,-14.9002846910342,-19.5050504369619,-10.2972478077244,1.0033977844724,35.2532327624806,1.00256574946966
"salmon_2023","salmon","this_project",2023-07-12,8.95158656807819,5.94051143925465,11.9722793737836,1.00222327723132,-6.98564602859886,-11.1794653984037,-2.7231958108988,1.00264784436417,34.3285649794907,1.00505782647379
"salmon_2023","salmon","this_project",2023-07-13,10.0894133832146,7.03495285231594,13.1301855912608,1.00286132193538,-5.75899227606287,-9.80547231485938,-1.65675262055004,0.999850785061661,36.6263767075587,1.01347357369418
"salmon_2023","salmon","this_project",2023-07-14,10.0621196258228,7.01746810915356,13.007066038628,1.00166815317166,-5.97750867116814,-9.89080694592676,-2.02519974926261,1.00071587702907,35.9979829376295,1.00605282910133
"salmon_2023","salmon","this_project",2023-07-15,10.232420444621,7.19284111760067,13.342418958835,1.00303936885478,-7.80941285047724,-11.9369219737498,-3.67330900062152,1.00399852569645,36.2570237702154,1.00386529625679
"salmon_2023","salmon","this_project",2023-07-16,10.2530578918831,6.962622924397,13.3311759951773,1.00211009518963,-7.290196545063,-11.394621744352,-3.08815494732204,1.00239522390822,35.4809760585079,1.00540731471093
"salmon_2023","salmon","this_project",2023-07-17,9.8869055799894,6.86007505952462,12.9736656785362,1.00088676910435,-6.50809902702813,-10.4877850084696,-2.68463032079646,1.00078448019969,34.6857386406062,1.00461259404473
"salmon_2023","salmon","this_project",2023-07-18,9.06145605684213,6.15423338207945,12.1343366075805,1.00489148877848,-8.774254549174,-12.9907205898893,-4.82488771074856,1.00340551671999,34.455195350204,1.00814410854171
"salmon_2023","salmon","this_project",2023-07-20,9.15734849939388,6.28742004720609,12.1104300431565,1.00280652741491,-6.61729879695897,-10.5366118978197,-2.59632338890605,1.00150942789602,32.5675907795473,1.00757422598394
"salmon_2023","salmon","this_project",2023-07-21,8.32726187076054,5.29479043994143,11.2362270061181,1.00719116747287,-7.79256921213046,-11.7421324728653,-3.68510240550914,1.00435654091629,31.6666243472458,1.00670969110774
"salmon_2023","salmon","this_project",2023-07-26,6.33887916647045,3.54331321719248,9.01563817006,1.00092378829846,-4.05129793106087,-7.89069280415991,-0.270213523328842,1.00084265506757,28.1458986686398,1.00365487588703
"salmon_2023","salmon","this_project",2023-07-27,7.10746261734618,4.38392646554599,9.97986238665887,1.00325156887683,-3.89303299903468,-7.74126709958034,-0.11847611955303,1.00083358225157,27.3771563896992,1.00622587955706
"salmon_2023","salmon","this_project",2023-07-28,6.82480535043536,4.17372904353934,9.56550253889699,0.999293662582914,-4.12938732048204,-7.82042649476245,-0.453774450971659,1.00005283125871,26.72632444557,1.00238246379702
"salmon_2023","salmon","this_project",2023-07-29,6.53568449152444,3.8425350217485,9.20301643525505,1.00102095531849,-4.15338246671673,-7.82621626666744,-0.407076047454259,1.00049810359762,26.0968956897645,1.0055527134529
"salmon_2023","salmon","this_project",2023-07-30,6.3294449349573,3.61848998216302,9.00512965800072,0.999560627100575,-3.93936847062246,-7.51584941163301,-0.282754383132308,0.999475528637561,25.5657232181331,1.00173123909126
"salmon_2023","salmon","this_project",2023-07-31,6.25299671276039,3.57786568132916,9.02817327445681,1.01011890819647,-3.73028708887639,-7.42054458007721,-0.0511781157744002,1.00730979063302,24.7717690753014,1.00913242406653
"salmon_2023","salmon","this_project",2023-08-01,6.29231250277007,3.59794848712051,8.98625211783478,1.00037853671206,-3.96115738066594,-7.58057255772949,-0.471218193691786,1.00000469732953,24.1593700264026,1.00103704849954
"salmon_2023","salmon","this_project",2023-08-02,6.09925339317863,3.4352955302033,8.73178071577624,1.00039610051155,-3.73307395944957,-7.39919074507276,-0.16104675810174,1.00045552816453,23.4662173611802,1.00060947981631
"salmon_2023","salmon","this_project",2023-08-03,5.95699376420563,3.14343409680989,8.65688451453362,1.00156915628596,-3.70035282790312,-7.40143352832352,0.0925368183932003,1.00077953714704,23.1300548389738,1.00324916280087
"salmon_2023","salmon","this_project",2023-08-04,6.32555465011274,3.57795868814219,9.18241944705978,1.00694587271281,-4.10505602050705,-7.79622831000505,-0.540258331147048,1.00453561325617,22.8836289410711,1.00300346100611
"salmon_2023","salmon","this_project",2023-08-05,6.06857973728276,3.5473269334491,8.69735556349079,1.00057333837286,-3.87171527873986,-7.43735478506148,-0.318681376162621,0.999780003602036,22.4856279573438,1.00173246802221
"salmon_2023","salmon","this_project",2023-08-06,6.0195457980465,3.35657463199668,8.653914947332,1.00150783462911,-3.7393359038819,-7.4898596509776,-0.140568214850485,1.00024547148251,22.0244933860475,1.00218318379601
"salmon_2023","salmon","this_project",2023-08-07,6.20865501435847,3.5299710680512,8.94224103694171,1.00103500751248,-3.52188959751627,-7.01010427111019,0.168615677569154,1.00077927513779,21.6845136852648,1.00135218511012
"salmon_2023","salmon","this_project",2023-08-08,6.13977236894934,3.52654403990792,8.85747250751628,1.00231629519024,-3.38816671546769,-7.01526413124094,0.0838070277188072,1.00034106413514,21.0527579446848,1.00634630930393
"salmon_2023","salmon","this_project",2023-08-09,5.76090929959266,3.07161392834647,8.35864400832113,1.00210683276546,-2.88361157073185,-6.52463311500476,0.70278967025424,1.00159411730491,20.5317560112718,0.999719826149168
"salmon_2023","salmon","this_project",2023-08-10,5.86699142309052,3.3054846214971,8.53244144280945,1.00004495754102,-2.92897718091214,-6.39102806839068,0.489055391214359,1.00043377566193,20.2519612790813,1.00091411375591
"salmon_2023","salmon","this_project",2023-08-11,5.93089528312096,3.27793438821784,8.47237412169676,1.0001799374844,-3.31215898099234,-6.68882888343522,0.176480405702787,1.00053574811749,19.7957523137116,1.00019024458831
"salmon_2023","salmon","this_project",2023-08-12,5.99566150615124,3.31930787935199,8.58723914611193,0.999823040917688,-3.35534848997646,-6.75930641738334,0.0547432784878573,0.999622777064789,19.3620536138934,0.99940329374214
"salmon_2023","salmon","this_project",2023-08-13,6.17434760912452,3.57375050760387,8.77995288808979,1.00126675120857,-3.44402135533777,-6.90226075130153,-0.0976872720455095,1.00109218111257,18.8171314664214,1.0026061120605
"salmon_2023","salmon","this_project",2023-08-14,5.92424290196234,3.35681636504991,8.46190092170204,1.00609851958127,-3.19997908307254,-6.54380989051711,0.255899443962195,1.00285390079393,17.6644344255318,1.00800022207338
"salmon_2023","salmon","this_project",2023-08-15,6.13609467748294,3.41011010472661,8.90771073946079,1.00363754332686,-4.1615677490046,-7.59822200855488,-0.695634690672473,1.00232936354727,18.5942664658484,1.00627431320723
"salmon_2023","salmon","this_project",2023-08-16,6.82282722888143,4.08204602675161,9.55801488813395,1.00045142692323,-4.27761410614298,-7.83380887874308,-0.829159991720862,1.00041157747668,19.529402061447,1.00062816465823
"salmon_2023","salmon","this_project",2023-08-17,3.91674201811985,1.72275579921417,6.24065358727891,1.00143537727897,-2.72177557169592,-6.10227936226438,0.624973902028743,1.00099343143293,19.1998496218143,1.00185193903289
"salmon_2023","salmon","this_project",2023-08-18,7.49440098710062,4.67118325098493,10.1903875175931,1.00207234971068,-3.65372532658821,-6.9786887820395,-0.168496781770918,1.00017064842192,19.3799309602741,1.00072732959007
"salmon_2023","salmon","this_project",2023-08-19,6.1623136423521,3.62140560203318,8.82855588500767,1.00099964092852,-4.58421649162636,-8.08804818080225,-1.16339049451952,1.00084439629837,19.1220551486733,1.00168741290689
"salmon_2023","salmon","this_project",2023-08-20,4.70301262091539,2.32497239513024,7.15922423629555,1.00068037517328,-4.35709644144679,-7.77704405144847,-0.84673764533486,1.00015057709144,20.1376528780594,1.00203760154154
"salmon_2023","salmon","this_project",2023-08-21,5.64783687191752,3.22466161709963,8.03634055086589,1.00071565055839,-3.8296620308961,-7.28423973568381,-0.471305343723449,0.999955474749643,19.5322471580146,1.00113525377419
"salmon_2023","salmon","this_project",2023-08-22,6.23959380372272,3.75340223272811,8.77847589783661,1.00099691093586,-3.56609386866432,-6.92993488750166,-0.0310754493768355,1.00026208075125,18.9829964674424,0.999861670918266
"salmon_2023","salmon","this_project",2023-08-23,6.82034154602413,4.23765674584391,9.40823584746912,1.0030579941641,-4.01942689250098,-7.38925028841634,-0.596218473646005,1.00164073648216,20.2436052723754,1.00244062680364
"salmon_2023","salmon","this_project",2023-08-24,6.33922876977247,3.8213870389923,8.93106977526131,0.99989202357071,-4.62273456021809,-8.01431972366602,-1.1560945068716,0.999569734359757,19.3666647657262,1.00015143795809
"salmon_2023","salmon","this_project",2023-08-25,6.93051015473654,4.27739970855635,9.64864336176606,1.01027781116833,-3.84042269447742,-7.11085002860757,-0.529614069042948,1.00310362127821,17.9359954721765,1.01298490831955
"salmon_2023","salmon","this_project",2023-08-26,6.26794173562615,3.67527363169942,8.8901804578783,1.00152428629182,-3.80467585127046,-7.2650656045383,-0.327077655769444,1.00123937446923,16.5684093191506,1.00126604658009
"salmon_2023","salmon","this_project",2023-08-27,5.06792102279907,2.64893677301973,7.46202463767043,1.00076679408409,-3.64148769153848,-7.02925092123051,-0.354164213009837,1.00027156106881,15.4348078371499,0.999137472981179
"salmon_2023","salmon","this_project",2023-08-28,5.83696700494846,3.32499570783576,8.38568055994715,1.00755877783281,-3.87997095708552,-7.48650224206629,-0.387199331864485,1.00449480854623,15.5567765510611,1.00841194585243
"salmon_2023","salmon","this_project",2023-08-29,5.9065533738581,3.40528853017621,8.46870049288249,1.00176384795149,-4.52801823824053,-7.86407764347407,-1.15369927804064,1.00126724613091,16.3304292930105,1.00163822616977
"salmon_2023","salmon","this_project",2023-08-30,6.22152839015566,3.57748903781176,8.85022759660426,1.00003210993451,-4.69702241606349,-8.02115423881249,-1.18425645304012,1.00025688294084,15.7839646312208,1.00287364150225
"salmon_2023","salmon","this_project",2023-08-31,4.70726414610852,2.46812333712941,6.91600847958603,1.00280292548819,-3.76667280578878,-7.08861930726912,-0.542501802557759,1.00268911619495,15.2266507041608,1.00125044041871
"salmon_2023","salmon","this_project",2023-09-01,3.33604214855382,0.980961862913938,5.6191739821052,1.00042475632245,-4.85142530572105,-8.34034780036737,-1.28449773782378,1.00132013883103,19.2419840649882,1.00200180335853
"salmon_2023","salmon","this_project",2023-09-02,6.83981396768427,4.31052983988272,9.3893247982677,1.00185754309261,-4.52934953593094,-7.89240009311894,-1.22194982164522,1.00011257393806,20.5509083251545,1.00214784720405
"salmon_2023","salmon","this_project",2023-09-03,6.50203993853843,4.03997350406292,8.97020026444837,1.00256692423006,-4.08457581816292,-7.58589472169135,-0.687347358361469,1.00182036619042,19.2244786924808,1.0011475765066
"salmon_2023","salmon","this_project",2023-09-04,6.881779088907,4.21158488846683,9.44121718867154,1.0020161267608,-4.57570794432398,-8.02024333979523,-0.862038606207637,1.00234982013038,17.5000116101896,1.0010996383678
"salmon_2023","salmon","this_project",2023-09-05,7.15618147918749,4.47086404666318,9.82592862210357,1.00155898435339,-4.73602819115955,-8.25715891824087,-1.36843781756601,1.00087490273737,16.5264494628285,1.00069201861218
"salmon_2023","salmon","this_project",2023-09-06,6.95463564686721,4.3213375323756,9.54645972632012,1.00391802172716,-5.03851002495794,-8.42507077340075,-1.55201620643624,1.00169477731034,15.8824196385015,1.00539963180861
"salmon_2023","salmon","this_project",2023-09-07,6.87277591253717,4.33624682469514,9.45032474685591,1.00117575095244,-4.95099784330802,-8.43140975950885,-1.45727897840778,1.00195596726129,15.1544895401473,1.00022967024104
"salmon_2023","salmon","this_project",2023-09-08,6.9341422708485,4.22460918938181,9.55841017790402,1.00273476169254,-5.11646636890873,-8.41126893824969,-1.64372541571782,1.00217369445874,15.083229727685,1.00322487604321
"salmon_2023","salmon","this_project",2023-09-09,6.7294700233985,4.19166724206278,9.25378813913603,1.00303816298311,-4.74127598932984,-7.99115885418647,-1.45721084744257,1.00247718442751,14.1525837766387,1.00232268047109
"salmon_2023","salmon","this_project",2023-09-10,6.39855735764477,3.90240870371305,8.95721825416654,1.00069062355376,-4.59756741984579,-7.93705394736315,-1.11412053601452,1.00020848960164,13.8428716615465,1.00024529475107
"salmon_2023","salmon","this_project",2023-09-11,6.73927942368457,4.18800734173775,9.17137563601924,0.999875841144744,-4.50815964552157,-7.68416760325954,-1.28875653136237,1.00062195898492,13.5953504044452,0.999883117290601
"salmon_2023","salmon","this_project",2023-09-12,6.72256860683554,4.0830201556747,9.33280227293008,1.00180937612143,-4.72594893391866,-8.1212714193853,-1.36906070618858,1.00072814953563,13.217419619475,1.00149656705109
"salmon_2023","salmon","this_project",2023-09-13,6.82805628852358,4.16701806314243,9.4087021597385,1.00197267217927,-5.13525897156033,-8.53357606585112,-1.79748449667453,1.00108775619651,12.8739067499484,1.00138044476593
"salmon_2023","salmon","this_project",2023-09-14,7.46717299026846,4.89271304977606,10.1006248481303,1.00252397644924,-5.70790452238836,-9.14894682763014,-2.50090294077958,1.00150007135662,12.9576032889952,1.0017693493222
"salmon_2023","salmon","this_project",2023-09-15,8.12574745877435,5.43294769869322,10.870840063495,1.00070520312027,-5.979935375286,-9.31017335483459,-2.61035411245147,0.999798823603788,12.783315370139,1.00079936255202
"salmon_2023","salmon","this_project",2023-09-16,8.77957850657141,5.9504933104629,11.9085112447669,1.00905561996026,-6.63421197335277,-10.3186336030099,-3.20157084309778,1.00870910014178,13.9425937635698,1.00689784055547
"salmon_2023","salmon","this_project",2023-09-17,8.0916776240942,5.33621627607655,10.8937673659111,0.999935610871315,-5.97140018223427,-9.33009337811604,-2.67065266170266,0.999822215850234,12.9923936954147,1.00000637123036
"salmon_2023","salmon","this_project",2023-09-18,7.13353235491125,4.57753985837441,9.74307677371766,1.00043209281434,-5.36560683129229,-8.6557280767761,-2.14775677484731,0.999924857445423,12.7257954295645,1.00031046619243
"salmon_2023","salmon","this_project",2023-09-19,7.69560944228608,5.06642549319558,10.3184292810175,1.00319545948903,-5.9970944403771,-9.31318526699678,-2.70840212066648,1.00268526489832,12.6097961464466,1.00238403669438
"salmon_2023","salmon","this_project",2023-09-20,9.5360844491114,6.54349663435081,12.6699640700606,1.00080075058448,-7.1575119449049,-10.6545327207707,-3.4279462762738,1.00125554295694,12.9650848751267,1.00011631612782
"salmon_2023","salmon","this_project",2023-09-21,8.19036184567608,5.57604316859981,10.9347230046866,1.00051253730484,-5.95109293117891,-9.4376859768096,-2.6690209234733,1.00118782549333,11.6213821645109,0.999804212423461
"salmon_2023","salmon","this_project",2023-09-22,8.15883243352704,5.53888716626731,10.8352394177985,1.00658384116668,-6.00882024120039,-9.13377685525994,-2.82568416550797,1.00584029469861,12.309447707247,1.00429767198476
"salmon_2023","salmon","this_project",2023-09-23,7.43852001151597,4.94352744421112,10.0599862384501,1.00152360467411,-6.93538236298517,-10.3637230228873,-3.27136982675352,1.00143979088867,13.0399523569626,1.0017017593454
"salmon_2023","salmon","this_project",2023-09-24,4.60566255888094,2.35258139113166,6.88172330970626,1.00237564561014,-6.06657341922416,-9.51698788342731,-2.65123579018561,1.00293317610048,13.1747438725245,1.00188768988319
"salmon_2023","salmon","this_project",2023-09-25,5.60742950197909,3.12040916319676,8.13506323552602,1.00083575514941,-6.98686400402822,-10.6140193510737,-3.38361764065185,1.00145898222716,18.8208985976952,1.00037506089336
"salmon_2023","salmon","this_project",2023-09-26,0.46823665153779,-1.41483187048566,2.46493652242561,1.00216405385991,-7.67975328798095,-11.2105326760717,-4.23564357168423,1.00572730185111,24.3495934797627,1.00852290032079
