"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2022-07-12 15:10:01,22.972,8.488,12.619862738935,0.800815293638203,656.552056924839,772.033333333333
2022-07-12 15:15:01,22.988,8.494,12.5726680390885,0.799849526199002,656.553307031098,762.985
2022-07-12 15:20:01,23.005,8.494,12.619862738935,0.800815293638203,656.554557137357,753.936666666667
2022-07-12 15:25:01,23.055,8.495,12.6670574387814,0.801778615694042,656.555807243616,744.888333333333
2022-07-12 15:30:01,23.055,8.471,12.7142521386278,0.802739507634861,656.557057349875,735.84
2022-07-12 15:35:01,23.114,8.46,12.6670574387814,0.801778615694042,656.558307456134,726.791666666667
2022-07-12 15:40:01,23.106,8.463,12.619862738935,0.800815293638203,656.559557562393,717.743333333333
2022-07-12 15:45:01,23.122,8.46,12.5726680390885,0.799849526199002,656.560807668652,708.695
2022-07-12 15:50:01,23.122,8.467,12.5726680390885,0.799849526199002,656.562057774911,699.646666666667
2022-07-12 15:55:01,23.139,8.454,12.5726680390885,0.799849526199002,656.56330788117,690.598333333333
2022-07-12 16:00:01,23.148,8.446,12.5726680390885,0.799849526199002,656.564557987429,681.55
2022-07-12 16:05:01,23.164,8.447,12.5726680390885,0.799849526199002,656.565808093688,672.3075
2022-07-12 16:10:01,23.173,8.449,12.5726680390885,0.799849526199002,656.567058199947,663.065
2022-07-12 16:15:01,23.206,8.433,12.5726680390885,0.799849526199002,656.568308306206,653.8225
2022-07-12 16:20:01,23.206,8.44,12.619862738935,0.800815293638203,656.569558412465,644.58
2022-07-12 16:25:01,23.148,8.433,12.6670574387814,0.801778615694042,656.570808518724,635.3375
2022-07-12 16:30:01,23.173,8.416,12.7142521386278,0.802739507634861,656.572058624983,626.095
2022-07-12 16:35:01,23.223,8.42,12.6670574387814,0.801778615694042,656.573308731242,616.8525
2022-07-12 16:40:01,23.189,8.413,12.619862738935,0.800815293638203,656.574558837501,607.61
2022-07-12 16:45:01,23.156,8.413,12.5726680390885,0.799849526199002,656.57580894376,598.3675
2022-07-12 16:50:01,23.181,8.387,12.5726680390885,0.799849526199002,656.577059050019,589.125
2022-07-12 16:55:01,23.223,8.392,12.5726680390885,0.799849526199002,656.578309156278,579.8825
2022-07-12 17:00:01,23.215,8.39,12.5726680390885,0.799849526199002,656.579559262537,570.64
2022-07-12 17:05:01,23.223,8.389,12.5726680390885,0.799849526199002,656.590331011469,557.476666666667
2022-07-12 17:10:01,23.223,8.381,12.5726680390885,0.799849526199002,656.601102760401,544.313333333333
2022-07-12 17:15:01,23.206,8.393,12.5726680390885,0.799849526199002,656.611874509333,531.15
2022-07-12 17:20:01,23.215,8.377,12.5726680390885,0.799849526199002,656.622646258265,517.986666666667
2022-07-12 17:25:01,23.215,8.363,12.5726680390885,0.799849526199002,656.633418007197,504.823333333333
2022-07-12 17:30:01,23.189,8.354,12.5726680390885,0.799849526199002,656.644189756129,491.66
2022-07-12 17:35:01,23.164,8.339,12.5726680390885,0.799849526199002,656.654961505061,478.496666666667
2022-07-12 17:40:01,23.164,8.34,12.5726680390885,0.799849526199002,656.665733253993,465.333333333333
2022-07-12 17:45:01,23.131,8.336,12.5726680390885,0.799849526199002,656.676505002925,452.17
2022-07-12 17:50:01,23.122,8.332,12.5726680390885,0.799849526199002,656.687276751857,439.006666666667
2022-07-12 17:55:01,23.106,8.334,12.5726680390885,0.799849526199002,656.698048500789,425.843333333333
2022-07-12 18:00:01,23.106,8.333,12.5726680390885,0.799849526199002,656.708820249721,412.68
2022-07-12 18:05:01,23.081,8.314,12.5726680390885,0.799849526199002,656.719591998653,400.056666666667
2022-07-12 18:10:01,23.089,8.3,12.5726680390885,0.799849526199002,656.730363747585,387.433333333333
2022-07-12 18:15:01,23.047,8.303,12.5726680390885,0.799849526199002,656.741135496517,374.81
2022-07-12 18:20:01,23.064,8.295,12.5254733392421,0.798881297954415,656.751907245449,362.186666666667
2022-07-12 18:25:01,23.047,8.277,12.4782786393957,0.797910593326611,656.762678994381,349.563333333333
2022-07-12 18:30:01,23.03,8.276,12.4310839395493,0.796937396579775,656.773450743313,336.94
2022-07-12 18:35:01,23.013,8.279,12.4310839395493,0.796937396579775,656.784222492245,324.316666666667
2022-07-12 18:40:01,22.98,8.262,12.4310839395493,0.796937396579775,656.794994241177,311.693333333333
2022-07-12 18:45:01,22.972,8.249,12.4310839395493,0.796937396579775,656.805765990109,299.07
2022-07-12 18:50:01,22.93,8.245,12.4782786393957,0.797910593326611,656.816537739041,286.446666666667
2022-07-12 18:55:01,22.905,8.236,12.5254733392421,0.798881297954415,656.827309487973,273.823333333333
2022-07-12 19:00:01,22.896,8.222,12.5726680390885,0.799849526199002,656.838081236905,261.2
2022-07-12 19:05:01,22.829,8.209,12.5254733392421,0.798881297954415,656.848852985837,246.628333333333
2022-07-12 19:10:01,22.796,8.198,12.4782786393957,0.797910593326611,656.859624734769,232.056666666667
2022-07-12 19:15:01,22.779,8.179,12.4310839395493,0.796937396579775,656.870396483701,217.485
2022-07-12 19:20:01,22.745,8.159,12.4310839395493,0.796937396579775,656.881168232633,202.913333333333
2022-07-12 19:25:01,22.745,8.143,12.4310839395493,0.796937396579775,656.891939981565,188.341666666667
2022-07-12 19:30:01,22.712,8.133,12.4310839395493,0.796937396579775,656.902711730497,173.77
2022-07-12 19:35:01,22.687,8.121,12.4310839395493,0.796937396579775,656.913483479429,159.198333333333
2022-07-12 19:40:01,22.687,8.105,12.4310839395493,0.796937396579775,656.924255228361,144.626666666667
2022-07-12 19:45:01,22.67,8.097,12.4310839395493,0.796937396579775,656.935026977293,130.055
2022-07-12 19:50:01,22.645,8.081,12.4310839395493,0.796937396579775,656.945798726225,115.483333333333
2022-07-12 19:55:01,22.611,8.08,12.4310839395493,0.796937396579775,656.956570475157,100.911666666667
2022-07-12 20:00:01,22.611,8.071,12.4310839395493,0.796937396579775,656.967342224089,86.34
2022-07-12 20:05:01,22.586,8.068,12.4310839395493,0.796937396579775,656.988302339032,79.145
2022-07-12 20:10:01,22.595,8.054,12.4310839395493,0.796937396579775,657.009262453975,71.95
2022-07-12 20:15:01,22.553,8.047,12.4310839395493,0.796937396579775,657.030222568918,64.755
2022-07-12 20:20:01,22.553,8.019,12.4310839395493,0.796937396579775,657.051182683861,57.56
2022-07-12 20:25:01,22.511,8.021,12.4310839395493,0.796937396579775,657.072142798805,50.365
2022-07-12 20:30:01,22.511,8.005,12.4310839395493,0.796937396579775,657.093102913748,43.17
2022-07-12 20:35:01,22.494,7.991,12.4310839395493,0.796937396579775,657.114063028691,35.975
2022-07-12 20:40:01,22.477,7.975,12.4310839395493,0.796937396579775,657.135023143634,28.78
2022-07-12 20:45:01,22.436,7.985,12.4310839395493,0.796937396579775,657.155983258577,21.585
2022-07-12 20:50:01,22.444,7.972,12.4310839395493,0.796937396579775,657.17694337352,14.39
2022-07-12 20:55:01,22.402,7.953,12.4310839395493,0.796937396579775,657.197903488463,7.19500000000001
2022-07-12 21:00:01,22.394,7.95,12.4310839395493,0.796937396579775,657.218863603406,0
2022-07-12 21:05:01,22.377,7.933,12.4310839395493,0.796937396579775,657.239823718349,0
2022-07-12 21:10:01,22.36,7.932,12.4310839395493,0.796937396579775,657.260783833293,0
2022-07-12 21:15:01,22.318,7.917,12.4310839395493,0.796937396579775,657.281743948236,0
2022-07-12 21:20:01,22.293,7.915,12.4310839395493,0.796937396579775,657.302704063179,0
2022-07-12 21:25:01,22.293,7.908,12.4310839395493,0.796937396579775,657.323664178122,0
2022-07-12 21:30:01,22.268,7.901,12.4310839395493,0.796937396579775,657.344624293065,0
2022-07-12 21:35:01,22.243,7.897,12.3838892397028,0.795961691817905,657.365584408008,0
2022-07-12 21:40:01,22.226,7.882,12.3366945398564,0.794983462982559,657.386544522951,0
2022-07-12 21:45:01,22.201,7.881,12.28949984001,0.79400269385057,657.407504637894,0
2022-07-12 21:50:01,22.193,7.879,12.28949984001,0.79400269385057,657.428464752837,0
2022-07-12 21:55:01,22.176,7.88,12.28949984001,0.79400269385057,657.44942486778,0
2022-07-12 22:00:01,22.176,7.869,12.28949984001,0.79400269385057,657.470384982724,0
