"site_year","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"sfkeel_mir_2022","2022-07-29 18:06:15",10.3917211339823,7.98942651624622,1,26.266,384.976312,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:11:15",10.3687211339823,7.98837836768892,1,26.274,348.9157,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:16:15",10.3597211339823,7.98848847044075,1,26.274,312.855088,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:21:15",10.3217211339823,7.99106029833408,1,26.257,276.794476,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:26:15",10.2737211339823,7.99232936314535,1,26.249,240.733864,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:31:15",10.2747211339823,7.99490324680124,1,26.232,204.673252,1.53214386859247
"sfkeel_mir_2022","2022-07-29 18:36:15",10.2367211339823,7.99501342378845,1,26.232,168.61264,1.51515151515152
"sfkeel_mir_2022","2022-07-29 18:41:15",10.2017211339823,7.99512360077567,1,26.232,132.552028,1.49815916171056
"sfkeel_mir_2022","2022-07-29 18:46:15",10.1437211339823,8.00132657802346,1,26.19,96.491416,1.48116680826961
"sfkeel_mir_2022","2022-07-29 18:51:15",10.1217211339823,8.00033667475103,1,26.198,88.4504646666667,1.49815916171056
"sfkeel_mir_2022","2022-07-29 18:56:15",10.0937211339823,8.00297584083211,1,26.181,80.4095133333333,1.51515151515152
"sfkeel_mir_2022","2022-07-29 19:01:15",10.0427211339823,8.00314714380361,1,26.181,72.368562,1.53214386859247
"sfkeel_mir_2022","2022-07-29 19:06:15",10.0087211339823,8.00331844677512,1,26.181,64.3276106666667,1.53214386859247
"sfkeel_mir_2022","2022-07-29 19:11:15",9.97672113398226,8.00842984865751,1,26.147,56.2866593333333,1.53214386859247
"sfkeel_mir_2022","2022-07-29 19:16:15",9.92872113398226,8.00860124530746,1,26.147,48.245708,1.53214386859247
"sfkeel_mir_2022","2022-07-29 19:21:15",9.88172113398226,8.01124478678387,1,26.13,40.2047566666667,1.51515151515152
"sfkeel_mir_2022","2022-07-29 19:26:15",9.82372113398226,8.01374421949927,1,26.114,32.1638053333333,1.49815916171056
"sfkeel_mir_2022","2022-07-29 19:31:15",9.77872113398226,8.0163905405886,1,26.097,24.122854,1.48116680826961
"sfkeel_mir_2022","2022-07-29 19:36:15",9.73572113398226,8.01903829410462,1,26.08,16.0819026666667,1.49815916171056
"sfkeel_mir_2022","2022-07-29 19:41:15",9.67172113398227,8.02168748135823,1,26.063,8.04095133333333,1.51515151515152
"sfkeel_mir_2022","2022-07-29 19:46:15",9.63672113398226,8.02433810366138,1,26.046,0,1.53214386859247
"sfkeel_mir_2022","2022-07-29 19:51:15",9.57072113398226,8.02699016232716,1,26.029,0,1.51609553478712
"sfkeel_mir_2022","2022-07-29 19:56:15",9.54072113398226,8.03081201738229,1,26.004,0,1.50004720098178
"sfkeel_mir_2022","2022-07-29 20:01:15",9.47272113398226,8.03229859400434,1,25.995,0,1.48399886717644
"sfkeel_mir_2022","2022-07-29 20:06:15",9.43272113398226,8.03729460854298,1,25.962,0,1.48399886717644
