"date_time","Temp_C","DO_mgL","SW","pressure_mmHg","discharge_m3_s","depth_m"
2022-06-24 17:15:00,24.812,8.274,593.6,711.650115259797,1.20629652807471,0.418083564379706
2022-06-24 17:20:00,24.745,8.264,577.67,711.660657822582,1.20629652807471,0.418083564379706
2022-06-24 17:25:00,24.711,8.253,561.74,711.671200385366,1.20629652807471,0.418083564379706
2022-06-24 17:30:00,24.669,8.246,545.81,711.68174294815,1.20629652807471,0.418083564379706
2022-06-24 17:35:00,24.661,8.221,529.88,711.692285510935,1.20629652807471,0.418083564379706
2022-06-24 17:40:00,24.627,8.21,513.95,711.70282807372,1.20629652807471,0.418083564379706
2022-06-24 17:45:00,24.652,8.176,498.02,711.713370636504,1.20629652807471,0.418083564379706
2022-06-24 17:50:00,24.619,8.162,482.09,711.723913199289,1.19780148210235,0.417352905475623
2022-06-24 17:55:00,24.619,8.147,466.16,711.734455762073,1.18930643613,0.416622246571541
2022-06-24 18:00:00,24.61,8.115,450.23,711.744998324858,1.18081139015764,0.415891587667459
2022-06-24 18:05:00,24.61,8.089,435.835833333333,711.755540887642,1.18081139015764,0.415891587667459
2022-06-24 18:10:00,24.593,8.053,421.441666666667,711.766083450427,1.18081139015764,0.415891587667459
2022-06-24 18:15:00,24.602,8.037,407.0475,711.776626013211,1.18081139015764,0.415891587667459
2022-06-24 18:20:00,24.602,8.004,392.653333333333,711.787168575996,1.17326023818221,0.415242113086052
2022-06-24 18:25:00,24.593,7.976,378.259166666667,711.79771113878,1.16570908620678,0.414592638504645
2022-06-24 18:30:00,24.568,7.949,363.865,711.808253701565,1.15815793423135,0.413943163923239
2022-06-24 18:35:00,24.577,7.914,349.470833333333,711.818796264349,1.15815793423135,0.413943163923239
2022-06-24 18:40:00,24.56,7.889,335.076666666667,711.829338827134,1.15815793423135,0.413943163923239
2022-06-24 18:45:00,24.568,7.85,320.6825,711.839881389918,1.15815793423135,0.413943163923239
2022-06-24 18:50:00,24.577,7.81,306.288333333333,711.850423952703,1.15060678225593,0.413293689341832
2022-06-24 18:55:00,24.56,7.795,291.894166666667,711.860966515487,1.1430556302805,0.412644214760426
2022-06-24 19:00:00,24.551,7.744,277.5,711.871509078272,1.13550447830507,0.411994740179019
2022-06-24 19:05:00,24.543,7.716,259.023666666667,711.882051641056,1.13550447830507,0.411994740179019
2022-06-24 19:10:00,24.526,7.68,240.547333333333,711.892594203841,1.13550447830507,0.411994740179019
2022-06-24 19:15:00,24.535,7.635,222.071,711.903136766625,1.13550447830507,0.411994740179019
2022-06-24 19:20:00,24.518,7.602,203.594666666667,711.91367932941,1.13550447830507,0.411994740179019
2022-06-24 19:25:00,24.501,7.562,185.118333333333,711.924221892194,1.13550447830507,0.411994740179019
2022-06-24 19:30:00,24.501,7.526,166.642,711.934764454979,1.13550447830507,0.411994740179019
2022-06-24 19:35:00,24.476,7.505,148.165666666667,711.945307017763,1.13550447830507,0.411994740179019
2022-06-24 19:40:00,24.501,7.46,129.689333333333,711.955849580548,1.13550447830507,0.411994740179019
2022-06-24 19:45:00,24.476,7.439,111.213,711.966392143332,1.13550447830507,0.411994740179019
2022-06-24 19:50:00,24.459,7.395,92.7366666666667,711.976934706117,1.13550447830507,0.411994740179019
2022-06-24 19:55:00,24.459,7.369,74.2603333333333,711.987477268901,1.13550447830507,0.411994740179019
2022-06-24 20:00:00,24.459,7.339,55.784,711.998019831686,1.13550447830507,0.411994740179019
2022-06-24 20:05:00,24.442,7.309,51.1353333333333,712.021751015503,1.12795332632964,0.411345265597612
2022-06-24 20:10:00,24.451,7.272,46.4866666666667,712.04548219932,1.12040217435421,0.410695791016206
2022-06-24 20:15:00,24.451,7.239,41.838,712.069213383138,1.11285102237878,0.410046316434799
2022-06-24 20:20:00,24.442,7.214,37.1893333333333,712.092944566955,1.11285102237878,0.410046316434799
2022-06-24 20:25:00,24.442,7.184,32.5406666666667,712.116675750772,1.11285102237878,0.410046316434799
2022-06-24 20:30:00,24.425,7.157,27.892,712.140406934589,1.11285102237878,0.410046316434799
2022-06-24 20:35:00,24.425,7.134,23.2433333333333,712.164138118407,1.11285102237878,0.410046316434799
2022-06-24 20:40:00,24.434,7.098,18.5946666666667,712.187869302224,1.11285102237878,0.410046316434799
2022-06-24 20:45:00,24.409,7.078,13.946,712.211600486041,1.11285102237878,0.410046316434799
2022-06-24 20:50:00,24.392,7.055,9.29733333333333,712.235331669859,1.11285102237878,0.410046316434799
2022-06-24 20:55:00,24.409,7.023,4.64866666666667,712.259062853676,1.11285102237878,0.410046316434799
2022-06-24 21:00:00,24.375,7.008,0,712.282794037493,1.11285102237878,0.410046316434799
2022-06-24 21:05:00,24.4,6.98,0,712.30652522131,1.10529987040335,0.409396841853392
2022-06-24 21:10:00,24.383,6.963,0,712.330256405128,1.09774871842793,0.408747367271986
2022-06-24 21:15:00,24.392,6.937,0,712.353987588945,1.0901975664525,0.408097892690579
2022-06-24 21:20:00,24.392,6.918,0,712.377718772762,1.0901975664525,0.408097892690579
2022-06-24 21:25:00,24.367,6.912,0,712.40144995658,1.0901975664525,0.408097892690579
2022-06-24 21:30:00,24.4,6.855,0,712.425181140397,1.0901975664525,0.408097892690579
2022-06-24 21:35:00,24.375,6.855,0,712.448912324214,1.0901975664525,0.408097892690579
2022-06-24 21:40:00,24.358,6.834,0,712.472643508032,1.0901975664525,0.408097892690579
2022-06-24 21:45:00,24.358,6.816,0,712.496374691849,1.0901975664525,0.408097892690579
2022-06-24 21:50:00,24.341,6.801,0,712.520105875666,1.0901975664525,0.408097892690579
2022-06-24 21:55:00,24.325,6.789,0,712.543837059483,1.0901975664525,0.408097892690579
2022-06-24 22:00:00,24.308,6.777,0,712.567568243301,1.0901975664525,0.408097892690579
2022-06-24 22:05:00,24.299,6.749,0,712.591299427118,1.0901975664525,0.408097892690579
2022-06-24 22:10:00,24.299,6.743,0,712.615030610935,1.0901975664525,0.408097892690579
2022-06-24 22:15:00,24.283,6.728,0,712.638761794752,1.0901975664525,0.408097892690579
2022-06-24 22:20:00,24.274,6.713,0,712.66249297857,1.0901975664525,0.408097892690579
2022-06-24 22:25:00,24.249,6.692,0,712.686224162387,1.0901975664525,0.408097892690579
2022-06-24 22:30:00,24.241,6.69,0,712.709955346204,1.0901975664525,0.408097892690579
2022-06-24 22:35:00,24.215,6.674,0,712.733686530022,1.0901975664525,0.408097892690579
2022-06-24 22:40:00,24.199,6.665,0,712.757417713839,1.0901975664525,0.408097892690579
2022-06-24 22:45:00,24.148,6.646,0,712.781148897656,1.0901975664525,0.408097892690579
2022-06-24 22:50:00,24.165,6.63,0,712.804880081473,1.0901975664525,0.408097892690579
2022-06-24 22:55:00,24.14,6.623,0,712.828611265291,1.0901975664525,0.408097892690579
2022-06-24 23:00:00,24.115,6.605,0,712.852342449108,1.0901975664525,0.408097892690579
2022-06-24 23:05:00,24.115,6.6,0,712.840987317255,1.09774871842793,0.408747367271986
2022-06-24 23:10:00,24.09,6.576,0,712.829632185402,1.10529987040335,0.409396841853392
2022-06-24 23:15:00,24.064,6.586,0,712.818277053549,1.11285102237878,0.410046316434799
2022-06-24 23:20:00,24.048,6.564,0,712.806921921697,1.11285102237878,0.410046316434799
2022-06-24 23:25:00,24.039,6.541,0,712.795566789844,1.11285102237878,0.410046316434799
2022-06-24 23:30:00,23.997,6.53,0,712.784211657991,1.11285102237878,0.410046316434799
2022-06-24 23:35:00,23.972,6.514,0,712.772856526138,1.11285102237878,0.410046316434799
2022-06-24 23:40:00,23.955,6.519,0,712.761501394285,1.11285102237878,0.410046316434799
2022-06-24 23:45:00,23.93,6.49,0,712.750146262432,1.11285102237878,0.410046316434799
2022-06-24 23:50:00,23.93,6.496,0,712.738791130579,1.11285102237878,0.410046316434799
2022-06-24 23:55:00,23.888,6.458,0,712.727435998726,1.11285102237878,0.410046316434799
2022-06-25 00:00:00,23.871,6.447,0,712.716080866874,1.11285102237878,0.410046316434799
2022-06-25 00:05:00,23.838,6.463,0,712.704725735021,1.12040217435421,0.410695791016206
2022-06-25 00:10:00,23.846,6.434,0,712.693370603168,1.12795332632964,0.411345265597612
2022-06-25 00:15:00,23.821,6.426,0,712.682015471315,1.13550447830507,0.411994740179019
2022-06-25 00:20:00,23.779,6.42,0,712.670660339462,1.13550447830507,0.411994740179019
2022-06-25 00:25:00,23.779,6.396,0,712.659305207609,1.13550447830507,0.411994740179019
2022-06-25 00:30:00,23.754,6.388,0,712.647950075756,1.13550447830507,0.411994740179019
2022-06-25 00:35:00,23.721,6.382,0,712.636594943903,1.1430556302805,0.412644214760426
2022-06-25 00:40:00,23.704,6.371,0,712.625239812051,1.15060678225593,0.413293689341832
2022-06-25 00:45:00,23.679,6.356,0,712.613884680198,1.15815793423135,0.413943163923239
2022-06-25 00:50:00,23.653,6.349,0,712.602529548345,1.15815793423135,0.413943163923239
2022-06-25 00:55:00,23.637,6.359,0,712.591174416492,1.15815793423135,0.413943163923239
2022-06-25 01:00:00,23.603,6.334,0,712.579819284639,1.15815793423135,0.413943163923239
2022-06-25 01:05:00,23.586,6.317,0,712.568464152786,1.15815793423135,0.413943163923239
2022-06-25 01:10:00,23.561,6.301,0,712.557109020933,1.15815793423135,0.413943163923239
2022-06-25 01:15:00,23.536,6.306,0,712.545753889081,1.15815793423135,0.413943163923239
2022-06-25 01:20:00,23.511,6.29,0,712.534398757228,1.16570908620678,0.414592638504645
2022-06-25 01:25:00,23.511,6.283,0,712.523043625375,1.17326023818221,0.415242113086052
2022-06-25 01:30:00,23.477,6.266,0,712.511688493522,1.18081139015764,0.415891587667459
2022-06-25 01:35:00,23.436,6.264,0,712.500333361669,1.18081139015764,0.415891587667459
2022-06-25 01:40:00,23.419,6.26,0,712.488978229816,1.18081139015764,0.415891587667459
2022-06-25 01:45:00,23.427,6.245,0,712.477623097963,1.18081139015764,0.415891587667459
2022-06-25 01:50:00,23.377,6.243,0,712.46626796611,1.18081139015764,0.415891587667459
2022-06-25 01:55:00,23.352,6.23,0,712.454912834258,1.18081139015764,0.415891587667459
2022-06-25 02:00:00,23.352,6.221,0,712.443557702405,1.18081139015764,0.415891587667459
2022-06-25 02:05:00,23.318,6.211,0,712.444370271473,1.18930643613,0.416622246571541
2022-06-25 02:10:00,23.293,6.213,0,712.445182840541,1.19780148210235,0.417352905475623
2022-06-25 02:15:00,23.276,6.197,0,712.44599540961,1.20629652807471,0.418083564379706
2022-06-25 02:20:00,23.276,6.184,0,712.446807978678,1.20629652807471,0.418083564379706
2022-06-25 02:25:00,23.243,6.192,0,712.447620547747,1.20629652807471,0.418083564379706
2022-06-25 02:30:00,23.218,6.172,0,712.448433116815,1.20629652807471,0.418083564379706
2022-06-25 02:35:00,23.168,6.174,0,712.449245685883,1.20629652807471,0.418083564379706
2022-06-25 02:40:00,23.176,6.152,0,712.450058254952,1.20629652807471,0.418083564379706
2022-06-25 02:45:00,23.142,6.164,0,712.45087082402,1.20629652807471,0.418083564379706
2022-06-25 02:50:00,23.117,6.157,0,712.451683393088,1.21384768005014,0.418733038961113
2022-06-25 02:55:00,23.101,6.137,0,712.452495962157,1.22139883202557,0.419382513542519
2022-06-25 03:00:00,23.059,6.141,0,712.453308531225,1.228949984001,0.420031988123926
2022-06-25 03:05:00,23.059,6.129,0,712.454121100293,1.228949984001,0.420031988123926
2022-06-25 03:10:00,23.017,6.138,0,712.454933669362,1.228949984001,0.420031988123926
2022-06-25 03:15:00,23,6.13,0,712.45574623843,1.228949984001,0.420031988123926
2022-06-25 03:20:00,22.983,6.12,0,712.456558807499,1.228949984001,0.420031988123926
2022-06-25 03:25:00,22.942,6.11,0,712.457371376567,1.228949984001,0.420031988123926
2022-06-25 03:30:00,22.942,6.1,0,712.458183945635,1.228949984001,0.420031988123926
2022-06-25 03:35:00,22.9,6.097,0,712.458996514704,1.228949984001,0.420031988123926
2022-06-25 03:40:00,22.866,6.088,0,712.459809083772,1.228949984001,0.420031988123926
2022-06-25 03:45:00,22.849,6.08,0,712.46062165284,1.228949984001,0.420031988123926
2022-06-25 03:50:00,22.841,6.086,0,712.461434221909,1.228949984001,0.420031988123926
2022-06-25 03:55:00,22.791,6.079,0,712.462246790977,1.228949984001,0.420031988123926
2022-06-25 04:00:00,22.774,6.065,0,712.463059360046,1.228949984001,0.420031988123926
2022-06-25 04:05:00,22.749,6.058,0,712.463871929114,1.228949984001,0.420031988123926
2022-06-25 04:10:00,22.716,6.088,0,712.464684498182,1.228949984001,0.420031988123926
2022-06-25 04:15:00,22.69,6.073,0,712.465497067251,1.228949984001,0.420031988123926
2022-06-25 04:20:00,22.682,6.057,0,712.466309636319,1.228949984001,0.420031988123926
2022-06-25 04:25:00,22.649,6.052,0,712.467122205387,1.228949984001,0.420031988123926
2022-06-25 04:30:00,22.615,6.041,0,712.467934774456,1.228949984001,0.420031988123926
2022-06-25 04:35:00,22.598,6.029,0,712.468747343524,1.228949984001,0.420031988123926
2022-06-25 04:40:00,22.573,6.028,0,712.469559912593,1.228949984001,0.420031988123926
2022-06-25 04:45:00,22.54,6.043,0,712.470372481661,1.228949984001,0.420031988123926
2022-06-25 04:50:00,22.506,6.025,0,712.471185050729,1.228949984001,0.420031988123926
2022-06-25 04:55:00,22.498,6.008,0,712.471997619798,1.228949984001,0.420031988123926
2022-06-25 05:00:00,22.465,6.007,0,712.472810188866,1.228949984001,0.420031988123926
2022-06-25 05:05:00,22.431,6.027,1.22666666666667,712.493874479331,1.228949984001,0.420031988123926
2022-06-25 05:10:00,22.389,6.017,2.45333333333333,712.514938769795,1.228949984001,0.420031988123926
2022-06-25 05:15:00,22.381,6.008,3.68,712.53600306026,1.228949984001,0.420031988123926
2022-06-25 05:20:00,22.373,6.019,4.90666666666667,712.557067350725,1.228949984001,0.420031988123926
2022-06-25 05:25:00,22.322,6.012,6.13333333333333,712.57813164119,1.228949984001,0.420031988123926
2022-06-25 05:30:00,22.297,6.006,7.36,712.599195931654,1.228949984001,0.420031988123926
2022-06-25 05:35:00,22.264,6.004,8.58666666666667,712.620260222119,1.228949984001,0.420031988123926
2022-06-25 05:40:00,22.239,5.992,9.81333333333333,712.641324512584,1.228949984001,0.420031988123926
2022-06-25 05:45:00,22.214,5.998,11.04,712.662388803048,1.228949984001,0.420031988123926
2022-06-25 05:50:00,22.197,5.98,12.2666666666667,712.683453093513,1.228949984001,0.420031988123926
2022-06-25 05:55:00,22.18,6.001,13.4933333333333,712.704517383978,1.228949984001,0.420031988123926
2022-06-25 06:00:00,22.138,5.998,14.72,712.725581674442,1.228949984001,0.420031988123926
