"date_time","temp_C","low_range_cond_uS_cm"
"2023-06-29 19:30:00",18.91,80.1
"2023-06-29 19:45:00",18.87,80.1
"2023-06-29 20:00:00",18.84,80
"2023-06-29 20:15:00",18.79,79.9
"2023-06-29 20:30:00",18.74,79.9
"2023-06-29 20:45:00",18.69,79.7
"2023-06-29 21:00:00",18.65,79.6
"2023-06-29 21:15:00",18.62,79.6
"2023-06-29 21:30:00",18.59,79.4
"2023-06-29 21:45:00",18.58,79.4
"2023-06-29 22:00:00",18.58,79.2
"2023-06-29 22:15:00",18.55,79.3
"2023-06-29 22:30:00",18.55,79.2
"2023-06-29 22:45:00",18.55,79.2
"2023-06-29 23:00:00",18.56,79.2
"2023-06-29 23:15:00",18.56,79.2
"2023-06-29 23:30:00",18.59,79.1
"2023-06-29 23:45:00",18.58,79.2
"2023-06-30 00:00:00",18.58,79
"2023-06-30 00:15:00",18.56,78.9
"2023-06-30 00:30:00",18.55,78.9
"2023-06-30 00:45:00",18.55,78.9
"2023-06-30 01:00:00",18.54,78.9
"2023-06-30 01:15:00",18.53,78.8
"2023-06-30 01:30:00",18.5,78.8
"2023-06-30 01:45:00",18.49,78.7
"2023-06-30 02:00:00",18.49,78.7
"2023-06-30 02:15:00",18.46,78.7
"2023-06-30 02:30:00",18.43,78.6
"2023-06-30 02:45:00",18.42,78.6
"2023-06-30 03:00:00",18.39,78.5
"2023-06-30 03:15:00",18.37,78.4
"2023-06-30 03:30:00",18.35,78.4
"2023-06-30 03:45:00",18.33,78.4
"2023-06-30 04:00:00",18.3,78.3
"2023-06-30 04:15:00",18.27,78.3
"2023-06-30 04:30:00",18.24,78.2
"2023-06-30 04:45:00",18.21,78.2
"2023-06-30 05:00:00",18.17,78.2
"2023-06-30 05:15:00",18.14,78
"2023-06-30 05:30:00",18.09,78
"2023-06-30 05:45:00",18.05,77.9
"2023-06-30 06:00:00",18.01,78
"2023-06-30 06:15:00",17.96,77.8
"2023-06-30 06:30:00",17.92,77.8
"2023-06-30 06:45:00",17.88,77.8
"2023-06-30 07:00:00",17.83,77.7
"2023-06-30 07:15:00",17.77,77.6
"2023-06-30 07:30:00",17.73,77.6
"2023-06-30 07:45:00",17.69,77.6
"2023-06-30 08:00:00",17.67,77.5
"2023-06-30 08:15:00",17.65,77.5
"2023-06-30 08:30:00",17.64,77.5
"2023-06-30 08:45:00",17.63,77.5
"2023-06-30 09:00:00",17.63,77.5
"2023-06-30 09:15:00",17.64,77.6
"2023-06-30 09:30:00",17.64,77.6
"2023-06-30 09:45:00",17.67,77.7
"2023-06-30 10:00:00",17.72,77.9
"2023-06-30 10:15:00",17.78,78
"2023-06-30 10:30:00",17.84,78.1
"2023-06-30 10:45:00",17.88,78.3
"2023-06-30 11:00:00",17.95,78.4
"2023-06-30 11:15:00",18,78.6
"2023-06-30 11:30:00",18.04,78.7
"2023-06-30 11:45:00",18.1,78.9
"2023-06-30 12:00:00",18.16,79
"2023-06-30 12:15:00",18.18,79.1
"2023-06-30 12:30:00",18.26,79.3
"2023-06-30 12:45:00",18.3,79.4
"2023-06-30 13:00:00",18.39,79.6
"2023-06-30 13:15:00",18.46,79.7
"2023-06-30 13:30:00",18.5,79.9
"2023-06-30 13:45:00",18.58,80
"2023-06-30 14:00:00",18.66,80.3
"2023-06-30 14:15:00",18.73,80.4
"2023-06-30 14:30:00",18.81,80.6
"2023-06-30 14:45:00",18.9,80.7
"2023-06-30 15:00:00",18.97,81
"2023-06-30 15:15:00",19.06,81.2
"2023-06-30 15:30:00",19.13,81.3
"2023-06-30 15:45:00",19.2,81.5
"2023-06-30 16:00:00",19.29,81.6
"2023-06-30 16:15:00",19.37,81.7
"2023-06-30 16:30:00",19.46,81.9
"2023-06-30 16:45:00",19.51,81.9
"2023-06-30 17:00:00",19.61,82
"2023-06-30 17:15:00",19.62,82.2
"2023-06-30 17:30:00",19.65,82.2
"2023-06-30 17:45:00",19.67,82.2
"2023-06-30 18:00:00",19.67,82.2
"2023-06-30 18:15:00",19.67,82.1
"2023-06-30 18:30:00",19.63,82.1
"2023-06-30 18:45:00",19.61,81.9
"2023-06-30 19:00:00",19.57,81.8
"2023-06-30 19:15:00",19.54,81.7
"2023-06-30 19:30:00",19.49,81.4
"2023-06-30 19:45:00",19.44,81.4
"2023-06-30 20:00:00",19.39,81.2
"2023-06-30 20:15:00",19.35,81
"2023-06-30 20:30:00",19.29,80.8
"2023-06-30 20:45:00",19.24,80.9
"2023-06-30 21:00:00",19.19,80.4
"2023-06-30 21:15:00",19.14,80.3
"2023-06-30 21:30:00",19.11,80.1
"2023-06-30 21:45:00",19.09,79.9
"2023-06-30 22:00:00",19.07,79.8
"2023-06-30 22:15:00",19.07,79.7
"2023-06-30 22:30:00",19.07,79.5
"2023-06-30 22:45:00",19.07,79.5
"2023-06-30 23:00:00",19.07,79.5
"2023-06-30 23:15:00",19.09,79.4
"2023-06-30 23:30:00",19.09,79.3
"2023-06-30 23:45:00",19.1,79.3
"2023-07-01 00:00:00",19.11,79.2
"2023-07-01 00:15:00",19.1,79.2
"2023-07-01 00:30:00",19.1,79.1
"2023-07-01 00:45:00",19.09,79
"2023-07-01 01:00:00",19.07,79
"2023-07-01 01:15:00",19.06,79
"2023-07-01 01:30:00",19.05,78.9
"2023-07-01 01:45:00",19.04,78.9
"2023-07-01 02:00:00",19.01,78.8
"2023-07-01 02:15:00",18.99,78.8
"2023-07-01 02:30:00",18.98,78.7
"2023-07-01 02:45:00",18.96,78.6
"2023-07-01 03:00:00",18.93,78.5
"2023-07-01 03:15:00",18.91,78.6
"2023-07-01 03:30:00",18.88,78.6
"2023-07-01 03:45:00",18.85,78.6
"2023-07-01 04:00:00",18.84,78.5
"2023-07-01 04:15:00",18.8,78.4
"2023-07-01 04:30:00",18.77,78.4
"2023-07-01 04:45:00",18.73,78.4
"2023-07-01 05:00:00",18.69,78.3
"2023-07-01 05:15:00",18.66,78.4
"2023-07-01 05:30:00",18.62,78.3
"2023-07-01 05:45:00",18.58,78.2
"2023-07-01 06:00:00",18.54,78.2
"2023-07-01 06:15:00",18.48,78.2
"2023-07-01 06:30:00",18.43,78.2
"2023-07-01 06:45:00",18.4,78.1
"2023-07-01 07:00:00",18.35,78.1
"2023-07-01 07:15:00",18.29,78.1
"2023-07-01 07:30:00",18.26,78
"2023-07-01 07:45:00",18.21,77.9
"2023-07-01 08:00:00",18.16,77.9
"2023-07-01 08:15:00",18.16,77.8
"2023-07-01 08:30:00",18.14,77.9
"2023-07-01 08:45:00",18.13,78
"2023-07-01 09:00:00",18.11,78
"2023-07-01 09:15:00",18.14,78
"2023-07-01 09:30:00",18.15,78.1
"2023-07-01 09:45:00",18.18,78.2
"2023-07-01 10:00:00",18.24,78.4
"2023-07-01 10:15:00",18.29,78.7
"2023-07-01 10:30:00",18.33,78.8
"2023-07-01 10:45:00",18.4,78.9
"2023-07-01 11:00:00",18.45,79.1
"2023-07-01 11:15:00",18.49,79.2
"2023-07-01 11:30:00",18.55,79.4
