"date_time","low_range_cond_uS_cm.x","full_range_cond_uS_cm","temp_C","site","site_year","low_range_cond_uS_cm.y"
"2023-07-17 18:30:00",230.3,226.2,24.81,"Standish","sfkeel_sth_2023",230.3
"2023-07-17 18:45:00",229.8,225.8,24.65,"Standish","sfkeel_sth_2023",229.8
"2023-07-17 19:00:00",229.2,225.1,24.53,"Standish","sfkeel_sth_2023",229.2
"2023-07-17 19:15:00",228.7,224.3,24.4,"Standish","sfkeel_sth_2023",228.7
"2023-07-17 19:30:00",227.9,224,24.23,"Standish","sfkeel_sth_2023",227.9
"2023-07-17 19:45:00",227.1,223.3,24.04,"Standish","sfkeel_sth_2023",227.1
"2023-07-17 20:00:00",226.6,222.9,23.92,"Standish","sfkeel_sth_2023",226.6
"2023-07-17 20:15:00",226,222.2,23.74,"Standish","sfkeel_sth_2023",226
"2023-07-17 20:30:00",225.3,221.5,23.62,"Standish","sfkeel_sth_2023",225.3
"2023-07-17 20:45:00",224.7,220.7,23.46,"Standish","sfkeel_sth_2023",224.7
"2023-07-17 21:00:00",224.3,220.4,23.35,"Standish","sfkeel_sth_2023",224.3
"2023-07-17 21:15:00",223.9,220,23.25,"Standish","sfkeel_sth_2023",223.9
"2023-07-17 21:30:00",223.5,219.7,23.17,"Standish","sfkeel_sth_2023",223.5
"2023-07-17 21:45:00",223.2,219.3,23.13,"Standish","sfkeel_sth_2023",223.2
"2023-07-17 22:00:00",222.9,219.3,23.05,"Standish","sfkeel_sth_2023",222.9
"2023-07-17 22:15:00",222.9,218.6,22.99,"Standish","sfkeel_sth_2023",222.9
"2023-07-17 22:30:00",222.4,218.6,22.9,"Standish","sfkeel_sth_2023",222.4
"2023-07-17 22:45:00",222.2,218.6,22.85,"Standish","sfkeel_sth_2023",222.2
"2023-07-17 23:00:00",222.1,218.2,22.82,"Standish","sfkeel_sth_2023",222.1
"2023-07-17 23:15:00",221.8,218.2,22.76,"Standish","sfkeel_sth_2023",221.8
"2023-07-17 23:30:00",221.6,217.9,22.74,"Standish","sfkeel_sth_2023",221.6
"2023-07-17 23:45:00",221.2,217.5,22.68,"Standish","sfkeel_sth_2023",221.2
"2023-07-18 00:00:00",221.1,217.1,22.66,"Standish","sfkeel_sth_2023",221.1
"2023-07-18 00:15:00",221,217.1,22.63,"Standish","sfkeel_sth_2023",221
"2023-07-18 00:30:00",221,217.1,22.62,"Standish","sfkeel_sth_2023",221
"2023-07-18 00:45:00",220.9,217.1,22.62,"Standish","sfkeel_sth_2023",220.9
"2023-07-18 01:00:00",220.9,216.7,22.61,"Standish","sfkeel_sth_2023",220.9
"2023-07-18 01:15:00",220.7,216.7,22.59,"Standish","sfkeel_sth_2023",220.7
"2023-07-18 01:30:00",220.6,216.7,22.59,"Standish","sfkeel_sth_2023",220.6
"2023-07-18 01:45:00",220.5,216.4,22.56,"Standish","sfkeel_sth_2023",220.5
"2023-07-18 02:00:00",220.3,216.4,22.52,"Standish","sfkeel_sth_2023",220.3
"2023-07-18 02:15:00",220.1,216.4,22.49,"Standish","sfkeel_sth_2023",220.1
"2023-07-18 02:30:00",220.2,216.4,22.5,"Standish","sfkeel_sth_2023",220.2
"2023-07-18 02:45:00",220,216,22.46,"Standish","sfkeel_sth_2023",220
"2023-07-18 03:00:00",219.9,216,22.44,"Standish","sfkeel_sth_2023",219.9
"2023-07-18 03:15:00",219.8,216,22.42,"Standish","sfkeel_sth_2023",219.8
"2023-07-18 03:30:00",219.7,215.6,22.39,"Standish","sfkeel_sth_2023",219.7
"2023-07-18 03:45:00",219.6,215.6,22.37,"Standish","sfkeel_sth_2023",219.6
"2023-07-18 04:00:00",219.5,215.3,22.33,"Standish","sfkeel_sth_2023",219.5
"2023-07-18 04:15:00",219.4,215.3,22.29,"Standish","sfkeel_sth_2023",219.4
"2023-07-18 04:30:00",219.3,214.9,22.27,"Standish","sfkeel_sth_2023",219.3
"2023-07-18 04:45:00",219.1,215.3,22.23,"Standish","sfkeel_sth_2023",219.1
"2023-07-18 05:00:00",218.8,214.9,22.2,"Standish","sfkeel_sth_2023",218.8
"2023-07-18 05:15:00",218.7,214.5,22.15,"Standish","sfkeel_sth_2023",218.7
"2023-07-18 05:30:00",218.5,214.6,22.1,"Standish","sfkeel_sth_2023",218.5
"2023-07-18 05:45:00",218.3,214.6,22.05,"Standish","sfkeel_sth_2023",218.3
"2023-07-18 06:00:00",218.2,214.2,22.01,"Standish","sfkeel_sth_2023",218.2
"2023-07-18 06:15:00",218,214.2,21.97,"Standish","sfkeel_sth_2023",218
"2023-07-18 06:30:00",217.8,213.8,21.9,"Standish","sfkeel_sth_2023",217.8
"2023-07-18 06:45:00",217.6,213.8,21.87,"Standish","sfkeel_sth_2023",217.6
"2023-07-18 07:00:00",217.4,213.5,21.81,"Standish","sfkeel_sth_2023",217.4
"2023-07-18 07:15:00",217.2,213.5,21.78,"Standish","sfkeel_sth_2023",217.2
"2023-07-18 07:30:00",217.1,213.5,21.75,"Standish","sfkeel_sth_2023",217.1
"2023-07-18 07:45:00",216.8,213.1,21.71,"Standish","sfkeel_sth_2023",216.8
"2023-07-18 08:00:00",216.8,213.1,21.69,"Standish","sfkeel_sth_2023",216.8
"2023-07-18 08:15:00",216.5,213.1,21.65,"Standish","sfkeel_sth_2023",216.5
"2023-07-18 08:30:00",216.5,212.4,21.63,"Standish","sfkeel_sth_2023",216.5
"2023-07-18 08:45:00",216.6,213.1,21.72,"Standish","sfkeel_sth_2023",216.6
"2023-07-18 09:00:00",217.1,213.5,21.82,"Standish","sfkeel_sth_2023",217.1
"2023-07-18 09:15:00",217.4,213.4,21.92,"Standish","sfkeel_sth_2023",217.4
"2023-07-18 09:30:00",217.5,213.8,22,"Standish","sfkeel_sth_2023",217.5
"2023-07-18 09:45:00",218,214.2,22.12,"Standish","sfkeel_sth_2023",218
"2023-07-18 10:00:00",218.7,214.5,22.27,"Standish","sfkeel_sth_2023",218.7
"2023-07-18 10:15:00",219.4,215.6,22.4,"Standish","sfkeel_sth_2023",219.4
"2023-07-18 10:30:00",220.1,216.4,22.52,"Standish","sfkeel_sth_2023",220.1
"2023-07-18 10:45:00",220.7,217.1,22.63,"Standish","sfkeel_sth_2023",220.7
"2023-07-18 11:00:00",221.2,217.5,22.78,"Standish","sfkeel_sth_2023",221.2
"2023-07-18 11:15:00",222.1,218.2,22.95,"Standish","sfkeel_sth_2023",222.1
"2023-07-18 11:30:00",222.7,218.9,23.06,"Standish","sfkeel_sth_2023",222.7
"2023-07-18 11:45:00",223.5,219.7,23.19,"Standish","sfkeel_sth_2023",223.5
"2023-07-18 12:00:00",224.3,220.4,23.35,"Standish","sfkeel_sth_2023",224.3
"2023-07-18 12:15:00",224.8,220.7,23.5,"Standish","sfkeel_sth_2023",224.8
"2023-07-18 12:30:00",225.4,221.9,23.62,"Standish","sfkeel_sth_2023",225.4
"2023-07-18 12:45:00",226.3,222.6,23.76,"Standish","sfkeel_sth_2023",226.3
"2023-07-18 13:00:00",226.6,222.6,23.9,"Standish","sfkeel_sth_2023",226.6
"2023-07-18 13:15:00",227.4,223.7,24.04,"Standish","sfkeel_sth_2023",227.4
"2023-07-18 13:30:00",228.4,224.4,24.19,"Standish","sfkeel_sth_2023",228.4
"2023-07-18 13:45:00",228.6,224.7,24.3,"Standish","sfkeel_sth_2023",228.6
"2023-07-18 14:00:00",229.1,225.1,24.41,"Standish","sfkeel_sth_2023",229.1
"2023-07-18 14:15:00",229.9,225.8,24.54,"Standish","sfkeel_sth_2023",229.9
"2023-07-18 14:30:00",230.4,226.2,24.63,"Standish","sfkeel_sth_2023",230.4
"2023-07-18 14:45:00",230.8,226.6,24.75,"Standish","sfkeel_sth_2023",230.8
"2023-07-18 15:00:00",231.1,226.9,24.82,"Standish","sfkeel_sth_2023",231.1
"2023-07-18 15:15:00",231.3,226.9,24.89,"Standish","sfkeel_sth_2023",231.3
"2023-07-18 15:30:00",231.8,228,24.95,"Standish","sfkeel_sth_2023",231.8
"2023-07-18 15:45:00",231.9,228,25,"Standish","sfkeel_sth_2023",231.9
"2023-07-18 16:00:00",232.5,228.8,25.04,"Standish","sfkeel_sth_2023",232.5
"2023-07-18 16:15:00",232.4,228,25.11,"Standish","sfkeel_sth_2023",232.4
"2023-07-18 16:30:00",232.9,229.1,25.11,"Standish","sfkeel_sth_2023",232.9
"2023-07-18 16:45:00",232.8,228.8,25.14,"Standish","sfkeel_sth_2023",232.8
"2023-07-18 17:00:00",232.9,229.1,25.14,"Standish","sfkeel_sth_2023",232.9
"2023-07-18 17:15:00",232.7,228.8,25.08,"Standish","sfkeel_sth_2023",232.7
"2023-07-18 17:30:00",232.8,228.8,25.14,"Standish","sfkeel_sth_2023",232.8
"2023-07-18 17:45:00",232.6,228.8,25.11,"Standish","sfkeel_sth_2023",232.6
"2023-07-18 18:00:00",232.6,228.4,25.09,"Standish","sfkeel_sth_2023",232.6
"2023-07-18 18:15:00",232.3,228,25.03,"Standish","sfkeel_sth_2023",232.3
"2023-07-18 18:30:00",232.2,228.4,24.95,"Standish","sfkeel_sth_2023",232.2
"2023-07-18 18:45:00",231.9,228.1,24.87,"Standish","sfkeel_sth_2023",231.9
"2023-07-18 19:00:00",231.6,227.7,24.78,"Standish","sfkeel_sth_2023",231.6
"2023-07-18 19:15:00",231.1,226.9,24.71,"Standish","sfkeel_sth_2023",231.1
"2023-07-18 19:30:00",230.6,226.6,24.59,"Standish","sfkeel_sth_2023",230.6
"2023-07-18 19:45:00",230.3,226.2,24.48,"Standish","sfkeel_sth_2023",230.3
"2023-07-18 20:00:00",229.7,225.5,24.38,"Standish","sfkeel_sth_2023",229.7
"2023-07-18 20:15:00",229.3,225.5,24.26,"Standish","sfkeel_sth_2023",229.3
"2023-07-18 20:30:00",230,225.9,24.18,"Standish","sfkeel_sth_2023",230
"2023-07-18 20:45:00",229.7,225.6,24.08,"Standish","sfkeel_sth_2023",229.7
"2023-07-18 21:00:00",228.9,224.8,23.98,"Standish","sfkeel_sth_2023",228.9
"2023-07-18 21:15:00",227.5,223.7,23.9,"Standish","sfkeel_sth_2023",227.5
"2023-07-18 21:30:00",227.8,223.7,23.84,"Standish","sfkeel_sth_2023",227.8
"2023-07-18 21:45:00",227.6,223.7,23.76,"Standish","sfkeel_sth_2023",227.6
"2023-07-18 22:00:00",227.3,223.4,23.7,"Standish","sfkeel_sth_2023",227.3
"2023-07-18 22:15:00",227.1,223,23.67,"Standish","sfkeel_sth_2023",227.1
"2023-07-18 22:30:00",226.8,223,23.61,"Standish","sfkeel_sth_2023",226.8
"2023-07-18 22:45:00",226.5,222.6,23.55,"Standish","sfkeel_sth_2023",226.5
"2023-07-18 23:00:00",226.3,222.3,23.51,"Standish","sfkeel_sth_2023",226.3
"2023-07-18 23:15:00",226,221.9,23.45,"Standish","sfkeel_sth_2023",226
"2023-07-18 23:30:00",225.9,221.9,23.42,"Standish","sfkeel_sth_2023",225.9
"2023-07-18 23:45:00",225.7,221.9,23.35,"Standish","sfkeel_sth_2023",225.7
"2023-07-19 00:00:00",225.5,221.5,23.31,"Standish","sfkeel_sth_2023",225.5
"2023-07-19 00:15:00",226.6,223.1,23.28,"Standish","sfkeel_sth_2023",226.6
"2023-07-19 00:30:00",225.4,221.6,23.27,"Standish","sfkeel_sth_2023",225.4
"2023-07-19 00:45:00",225.1,221.6,23.23,"Standish","sfkeel_sth_2023",225.1
"2023-07-19 01:00:00",225.5,221.6,23.18,"Standish","sfkeel_sth_2023",225.5
"2023-07-19 01:15:00",224.8,220.8,23.14,"Standish","sfkeel_sth_2023",224.8
"2023-07-19 01:30:00",224.8,220.8,23.13,"Standish","sfkeel_sth_2023",224.8
"2023-07-19 01:45:00",224.5,220.4,23.1,"Standish","sfkeel_sth_2023",224.5
"2023-07-19 02:00:00",225.3,221.6,23.06,"Standish","sfkeel_sth_2023",225.3
"2023-07-19 02:15:00",223.9,220.1,23.02,"Standish","sfkeel_sth_2023",223.9
"2023-07-19 02:30:00",223.7,219.7,22.97,"Standish","sfkeel_sth_2023",223.7
"2023-07-19 02:45:00",223.7,219.7,22.93,"Standish","sfkeel_sth_2023",223.7
"2023-07-19 03:00:00",223.2,219.3,22.89,"Standish","sfkeel_sth_2023",223.2
"2023-07-19 03:15:00",222.9,219,22.83,"Standish","sfkeel_sth_2023",222.9
"2023-07-19 03:30:00",222.8,218.6,22.79,"Standish","sfkeel_sth_2023",222.8
"2023-07-19 03:45:00",222.3,218.6,22.74,"Standish","sfkeel_sth_2023",222.3
"2023-07-19 04:00:00",222.2,218.2,22.69,"Standish","sfkeel_sth_2023",222.2
"2023-07-19 04:15:00",222.1,218.6,22.65,"Standish","sfkeel_sth_2023",222.1
"2023-07-19 04:30:00",221.7,217.5,22.59,"Standish","sfkeel_sth_2023",221.7
"2023-07-19 04:45:00",221.4,217.1,22.52,"Standish","sfkeel_sth_2023",221.4
"2023-07-19 05:00:00",221.1,217.1,22.48,"Standish","sfkeel_sth_2023",221.1
"2023-07-19 05:15:00",220.9,217.2,22.43,"Standish","sfkeel_sth_2023",220.9
"2023-07-19 05:30:00",220.7,216.8,22.38,"Standish","sfkeel_sth_2023",220.7
"2023-07-19 05:45:00",220.6,216.4,22.33,"Standish","sfkeel_sth_2023",220.6
"2023-07-19 06:00:00",220.3,216.4,22.29,"Standish","sfkeel_sth_2023",220.3
"2023-07-19 06:15:00",220.7,217.2,22.23,"Standish","sfkeel_sth_2023",220.7
"2023-07-19 06:30:00",220,216.1,22.2,"Standish","sfkeel_sth_2023",220
"2023-07-19 06:45:00",219.7,215.7,22.15,"Standish","sfkeel_sth_2023",219.7
"2023-07-19 07:00:00",219.7,215.7,22.11,"Standish","sfkeel_sth_2023",219.7
"2023-07-19 07:15:00",219.5,215.7,22.07,"Standish","sfkeel_sth_2023",219.5
"2023-07-19 07:30:00",219.3,215.3,22.04,"Standish","sfkeel_sth_2023",219.3
"2023-07-19 07:45:00",219,215.3,22.01,"Standish","sfkeel_sth_2023",219
"2023-07-19 08:00:00",219,215.3,21.98,"Standish","sfkeel_sth_2023",219
"2023-07-19 08:15:00",218.8,215,21.94,"Standish","sfkeel_sth_2023",218.8
"2023-07-19 08:30:00",218.6,214.6,21.92,"Standish","sfkeel_sth_2023",218.6
"2023-07-19 08:45:00",218.8,215.4,21.95,"Standish","sfkeel_sth_2023",218.8
"2023-07-19 09:00:00",219,215.3,22.01,"Standish","sfkeel_sth_2023",219
"2023-07-19 09:15:00",219.1,215.3,22.1,"Standish","sfkeel_sth_2023",219.1
"2023-07-19 09:30:00",219.6,215.7,22.21,"Standish","sfkeel_sth_2023",219.6
"2023-07-19 09:45:00",219.9,216,22.33,"Standish","sfkeel_sth_2023",219.9
"2023-07-19 10:00:00",220.5,216.4,22.45,"Standish","sfkeel_sth_2023",220.5
"2023-07-19 10:15:00",221.3,217.1,22.55,"Standish","sfkeel_sth_2023",221.3
"2023-07-19 10:30:00",222.9,219,22.67,"Standish","sfkeel_sth_2023",222.9
"2023-07-19 10:45:00",222.9,219,22.78,"Standish","sfkeel_sth_2023",222.9
"2023-07-19 11:00:00",222.9,219.3,22.93,"Standish","sfkeel_sth_2023",222.9
"2023-07-19 11:15:00",223.8,219.7,23.06,"Standish","sfkeel_sth_2023",223.8
"2023-07-19 11:30:00",224.5,220.4,23.2,"Standish","sfkeel_sth_2023",224.5
"2023-07-19 11:45:00",225.3,221.2,23.35,"Standish","sfkeel_sth_2023",225.3
"2023-07-19 12:00:00",226.2,222.3,23.51,"Standish","sfkeel_sth_2023",226.2
"2023-07-19 12:15:00",226.9,223,23.62,"Standish","sfkeel_sth_2023",226.9
"2023-07-19 12:30:00",227.3,223.3,23.76,"Standish","sfkeel_sth_2023",227.3
"2023-07-19 12:45:00",228.2,224.1,23.89,"Standish","sfkeel_sth_2023",228.2
"2023-07-19 13:00:00",228.8,224.8,24.02,"Standish","sfkeel_sth_2023",228.8
"2023-07-19 13:15:00",229.4,225.5,24.15,"Standish","sfkeel_sth_2023",229.4
"2023-07-19 13:30:00",229.8,225.9,24.31,"Standish","sfkeel_sth_2023",229.8
"2023-07-19 13:45:00",230.5,226.2,24.43,"Standish","sfkeel_sth_2023",230.5
"2023-07-19 14:00:00",231.2,227,24.58,"Standish","sfkeel_sth_2023",231.2
"2023-07-19 14:15:00",231.6,227.3,24.68,"Standish","sfkeel_sth_2023",231.6
"2023-07-19 14:30:00",232,228.1,24.81,"Standish","sfkeel_sth_2023",232
"2023-07-19 14:45:00",232.6,228.8,24.94,"Standish","sfkeel_sth_2023",232.6
"2023-07-19 15:00:00",227.1,223,25.15,"Standish","sfkeel_sth_2023",227.1
"2023-07-19 15:15:00",229.1,224.9,25.26,"Standish","sfkeel_sth_2023",229.1
"2023-07-19 15:30:00",234.6,230.7,25.14,"Standish","sfkeel_sth_2023",234.6
"2023-07-19 15:45:00",234.4,230.3,25.22,"Standish","sfkeel_sth_2023",234.4
"2023-07-19 16:00:00",234.9,231.4,25.33,"Standish","sfkeel_sth_2023",234.9
"2023-07-19 16:15:00",235.2,231.4,25.39,"Standish","sfkeel_sth_2023",235.2
"2023-07-19 16:30:00",235.3,231.4,25.43,"Standish","sfkeel_sth_2023",235.3
"2023-07-19 16:45:00",235.5,231.4,25.43,"Standish","sfkeel_sth_2023",235.5
"2023-07-19 17:00:00",235.4,231.4,25.42,"Standish","sfkeel_sth_2023",235.4
"2023-07-19 17:15:00",235.2,231.4,25.4,"Standish","sfkeel_sth_2023",235.2
"2023-07-19 17:30:00",235.2,231.4,25.39,"Standish","sfkeel_sth_2023",235.2
"2023-07-19 17:45:00",235,231.4,25.37,"Standish","sfkeel_sth_2023",235
"2023-07-19 18:00:00",234.9,231.4,25.33,"Standish","sfkeel_sth_2023",234.9
"2023-07-19 18:15:00",234.4,230.3,25.25,"Standish","sfkeel_sth_2023",234.4
"2023-07-19 18:30:00",233.8,229.5,25.09,"Standish","sfkeel_sth_2023",233.8
"2023-07-19 18:45:00",233,229.2,24.93,"Standish","sfkeel_sth_2023",233
"2023-07-19 19:00:00",232.8,228.8,24.83,"Standish","sfkeel_sth_2023",232.8
"2023-07-19 19:15:00",232,228.1,24.69,"Standish","sfkeel_sth_2023",232
"2023-07-19 19:30:00",231.3,227,24.53,"Standish","sfkeel_sth_2023",231.3
"2023-07-19 19:45:00",230.7,226.6,24.37,"Standish","sfkeel_sth_2023",230.7
"2023-07-19 20:00:00",229.9,225.9,24.2,"Standish","sfkeel_sth_2023",229.9
"2023-07-19 20:15:00",229.2,225.2,24.04,"Standish","sfkeel_sth_2023",229.2
"2023-07-19 20:30:00",228.7,224.8,23.9,"Standish","sfkeel_sth_2023",228.7
"2023-07-19 20:45:00",228.1,224.1,23.74,"Standish","sfkeel_sth_2023",228.1
"2023-07-19 21:00:00",227.7,223.8,23.64,"Standish","sfkeel_sth_2023",227.7
"2023-07-19 21:15:00",227.4,223.4,23.57,"Standish","sfkeel_sth_2023",227.4
"2023-07-19 21:30:00",227.2,223,23.51,"Standish","sfkeel_sth_2023",227.2
"2023-07-19 21:45:00",227,223,23.45,"Standish","sfkeel_sth_2023",227
"2023-07-19 22:00:00",226.7,222.7,23.39,"Standish","sfkeel_sth_2023",226.7
"2023-07-19 22:15:00",226.3,222.3,23.31,"Standish","sfkeel_sth_2023",226.3
"2023-07-19 22:30:00",226.1,221.9,23.25,"Standish","sfkeel_sth_2023",226.1
"2023-07-19 22:45:00",225.9,222.3,23.18,"Standish","sfkeel_sth_2023",225.9
"2023-07-19 23:00:00",225.5,222,23.13,"Standish","sfkeel_sth_2023",225.5
"2023-07-19 23:15:00",225.2,221.2,23.05,"Standish","sfkeel_sth_2023",225.2
"2023-07-19 23:30:00",224.9,220.9,22.99,"Standish","sfkeel_sth_2023",224.9
"2023-07-19 23:45:00",224.7,220.5,22.96,"Standish","sfkeel_sth_2023",224.7
"2023-07-20 00:00:00",224.6,220.5,22.94,"Standish","sfkeel_sth_2023",224.6
"2023-07-20 00:15:00",224.4,220.5,22.89,"Standish","sfkeel_sth_2023",224.4
"2023-07-20 00:30:00",224.2,220.1,22.85,"Standish","sfkeel_sth_2023",224.2
"2023-07-20 00:45:00",223.9,219.7,22.82,"Standish","sfkeel_sth_2023",223.9
"2023-07-20 01:00:00",223.9,219.8,22.78,"Standish","sfkeel_sth_2023",223.9
"2023-07-20 01:15:00",223.6,219.8,22.76,"Standish","sfkeel_sth_2023",223.6
"2023-07-20 01:30:00",223.5,219.8,22.71,"Standish","sfkeel_sth_2023",223.5
"2023-07-20 01:45:00",223.3,219.4,22.66,"Standish","sfkeel_sth_2023",223.3
"2023-07-20 02:00:00",223.3,219.4,22.65,"Standish","sfkeel_sth_2023",223.3
"2023-07-20 02:15:00",222.7,218.6,22.61,"Standish","sfkeel_sth_2023",222.7
"2023-07-20 02:30:00",222.6,218.7,22.57,"Standish","sfkeel_sth_2023",222.6
"2023-07-20 02:45:00",222.4,218.7,22.54,"Standish","sfkeel_sth_2023",222.4
"2023-07-20 03:00:00",222.2,218.7,22.5,"Standish","sfkeel_sth_2023",222.2
"2023-07-20 03:15:00",222,218.3,22.45,"Standish","sfkeel_sth_2023",222
"2023-07-20 03:30:00",221.9,217.9,22.42,"Standish","sfkeel_sth_2023",221.9
"2023-07-20 03:45:00",221.6,217.6,22.38,"Standish","sfkeel_sth_2023",221.6
"2023-07-20 04:00:00",221.5,217.2,22.33,"Standish","sfkeel_sth_2023",221.5
"2023-07-20 04:15:00",221.1,217.2,22.27,"Standish","sfkeel_sth_2023",221.1
"2023-07-20 04:30:00",221,217.2,22.23,"Standish","sfkeel_sth_2023",221
"2023-07-20 04:45:00",221.1,217.2,22.2,"Standish","sfkeel_sth_2023",221.1
"2023-07-20 05:00:00",220.8,216.8,22.18,"Standish","sfkeel_sth_2023",220.8
"2023-07-20 05:15:00",220.8,216.8,22.15,"Standish","sfkeel_sth_2023",220.8
"2023-07-20 05:30:00",220.9,217.2,22.1,"Standish","sfkeel_sth_2023",220.9
"2023-07-20 05:45:00",222.2,219.2,22.07,"Standish","sfkeel_sth_2023",222.2
"2023-07-20 06:00:00",220.3,216.1,22.04,"Standish","sfkeel_sth_2023",220.3
"2023-07-20 06:15:00",220.3,216.5,22,"Standish","sfkeel_sth_2023",220.3
"2023-07-20 06:30:00",219.9,216.5,21.99,"Standish","sfkeel_sth_2023",219.9
"2023-07-20 06:45:00",220.2,216.1,21.94,"Standish","sfkeel_sth_2023",220.2
"2023-07-20 07:00:00",219.9,216.1,21.9,"Standish","sfkeel_sth_2023",219.9
"2023-07-20 07:15:00",219.7,215.4,21.88,"Standish","sfkeel_sth_2023",219.7
"2023-07-20 07:30:00",219.4,215.4,21.84,"Standish","sfkeel_sth_2023",219.4
"2023-07-20 07:45:00",219.3,215.4,21.83,"Standish","sfkeel_sth_2023",219.3
"2023-07-20 08:00:00",219.1,215,21.8,"Standish","sfkeel_sth_2023",219.1
"2023-07-20 08:15:00",219,215.4,21.77,"Standish","sfkeel_sth_2023",219
"2023-07-20 08:30:00",218.8,215.4,21.75,"Standish","sfkeel_sth_2023",218.8
"2023-07-20 08:45:00",219.5,215.7,21.95,"Standish","sfkeel_sth_2023",219.5
"2023-07-20 09:00:00",219.2,215.3,22.09,"Standish","sfkeel_sth_2023",219.2
"2023-07-20 09:15:00",220.2,216.5,22.09,"Standish","sfkeel_sth_2023",220.2
"2023-07-20 09:30:00",220.8,216.8,22.21,"Standish","sfkeel_sth_2023",220.8
"2023-07-20 09:45:00",221.1,217.2,22.29,"Standish","sfkeel_sth_2023",221.1
"2023-07-20 10:00:00",221.6,217.5,22.42,"Standish","sfkeel_sth_2023",221.6
"2023-07-20 10:15:00",222.1,218.3,22.56,"Standish","sfkeel_sth_2023",222.1
"2023-07-20 10:30:00",222.8,219,22.66,"Standish","sfkeel_sth_2023",222.8
"2023-07-20 10:45:00",223.4,219.4,22.79,"Standish","sfkeel_sth_2023",223.4
"2023-07-20 11:00:00",223.8,219.7,22.99,"Standish","sfkeel_sth_2023",223.8
"2023-07-20 11:15:00",224.9,221.2,23.14,"Standish","sfkeel_sth_2023",224.9
"2023-07-20 11:30:00",225.2,221.2,23.19,"Standish","sfkeel_sth_2023",225.2
"2023-07-20 11:45:00",226.2,222.3,23.37,"Standish","sfkeel_sth_2023",226.2
"2023-07-20 12:00:00",226.7,222.6,23.5,"Standish","sfkeel_sth_2023",226.7
"2023-07-20 12:15:00",227.1,223,23.62,"Standish","sfkeel_sth_2023",227.1
"2023-07-20 12:30:00",227.8,223.7,23.72,"Standish","sfkeel_sth_2023",227.8
"2023-07-20 12:45:00",228.5,224.8,23.91,"Standish","sfkeel_sth_2023",228.5
"2023-07-20 13:00:00",228.8,224.8,23.95,"Standish","sfkeel_sth_2023",228.8
"2023-07-20 13:15:00",229.6,225.6,24.09,"Standish","sfkeel_sth_2023",229.6
"2023-07-20 13:30:00",230.5,226.3,24.23,"Standish","sfkeel_sth_2023",230.5
"2023-07-20 13:45:00",230.8,226.3,24.32,"Standish","sfkeel_sth_2023",230.8
"2023-07-20 14:00:00",231.2,227,24.4,"Standish","sfkeel_sth_2023",231.2
"2023-07-20 14:15:00",232.4,228.1,24.53,"Standish","sfkeel_sth_2023",232.4
"2023-07-20 14:30:00",232.2,228.1,24.63,"Standish","sfkeel_sth_2023",232.2
"2023-07-20 14:45:00",232.8,228.8,24.74,"Standish","sfkeel_sth_2023",232.8
"2023-07-20 15:00:00",233.4,229.6,24.78,"Standish","sfkeel_sth_2023",233.4
"2023-07-20 15:15:00",233.3,229.6,24.87,"Standish","sfkeel_sth_2023",233.3
"2023-07-20 15:30:00",233.9,229.9,24.97,"Standish","sfkeel_sth_2023",233.9
"2023-07-20 15:45:00",234,229.9,25.03,"Standish","sfkeel_sth_2023",234
"2023-07-20 16:00:00",234.5,230.3,25.09,"Standish","sfkeel_sth_2023",234.5
"2023-07-20 16:15:00",234.7,230.7,25.15,"Standish","sfkeel_sth_2023",234.7
"2023-07-20 16:30:00",234.7,231,25.14,"Standish","sfkeel_sth_2023",234.7
"2023-07-20 16:45:00",235.6,231.8,25.15,"Standish","sfkeel_sth_2023",235.6
"2023-07-20 17:00:00",235.7,231.4,25.19,"Standish","sfkeel_sth_2023",235.7
"2023-07-20 17:15:00",235.2,231.4,25.16,"Standish","sfkeel_sth_2023",235.2
"2023-07-20 17:30:00",235.8,231.8,25.14,"Standish","sfkeel_sth_2023",235.8
"2023-07-20 17:45:00",234.3,230.3,25.02,"Standish","sfkeel_sth_2023",234.3
"2023-07-20 18:00:00",234.1,229.9,25.02,"Standish","sfkeel_sth_2023",234.1
"2023-07-20 18:15:00",233.8,229.9,24.93,"Standish","sfkeel_sth_2023",233.8
"2023-07-20 18:30:00",233.3,229.2,24.8,"Standish","sfkeel_sth_2023",233.3
"2023-07-20 18:45:00",232.9,228.9,24.7,"Standish","sfkeel_sth_2023",232.9
"2023-07-20 19:00:00",232.6,228.5,24.6,"Standish","sfkeel_sth_2023",232.6
"2023-07-20 19:15:00",231.9,227.8,24.47,"Standish","sfkeel_sth_2023",231.9
"2023-07-20 19:30:00",231.5,227.4,24.36,"Standish","sfkeel_sth_2023",231.5
"2023-07-20 19:45:00",230.9,226.7,24.21,"Standish","sfkeel_sth_2023",230.9
"2023-07-20 20:00:00",230.2,226,24.04,"Standish","sfkeel_sth_2023",230.2
"2023-07-20 20:15:00",229.6,225.6,23.86,"Standish","sfkeel_sth_2023",229.6
"2023-07-20 20:30:00",229.2,225.3,23.75,"Standish","sfkeel_sth_2023",229.2
"2023-07-20 20:45:00",228.5,224.5,23.61,"Standish","sfkeel_sth_2023",228.5
"2023-07-20 21:00:00",228.2,223.8,23.51,"Standish","sfkeel_sth_2023",228.2
