"date_time","Temp_C","DO_mgL"
2022-06-26 14:40:00,24.257,8.912
2022-06-26 14:45:00,24.291,8.918
2022-06-26 14:50:00,24.291,8.921
2022-06-26 14:55:00,24.325,8.895
2022-06-26 15:00:00,24.35,8.894
2022-06-26 15:05:00,24.358,8.906
2022-06-26 15:10:00,24.35,8.889
2022-06-26 15:15:00,24.367,8.892
2022-06-26 15:20:00,24.358,8.864
2022-06-26 15:25:00,24.375,8.838
2022-06-26 15:30:00,24.375,8.718
2022-06-26 15:35:00,24.375,8.751
2022-06-26 15:40:00,24.383,8.747
2022-06-26 15:45:00,24.409,8.736
2022-06-26 15:50:00,24.417,8.751
2022-06-26 15:55:00,24.417,8.743
2022-06-26 16:00:00,24.442,8.742
2022-06-26 16:05:00,24.451,8.73
2022-06-26 16:10:00,24.459,8.699
2022-06-26 16:15:00,24.467,8.694
2022-06-26 16:20:00,24.493,8.687
2022-06-26 16:25:00,24.501,8.717
2022-06-26 16:30:00,24.509,8.693
2022-06-26 16:35:00,24.501,8.642
2022-06-26 16:40:00,24.509,8.644
2022-06-26 16:45:00,24.518,8.625
2022-06-26 16:50:00,24.509,8.616
2022-06-26 16:55:00,24.509,8.604
2022-06-26 17:00:00,24.509,8.589
2022-06-26 17:05:00,24.509,8.516
2022-06-26 17:10:00,24.484,8.511
2022-06-26 17:15:00,24.467,8.508
2022-06-26 17:20:00,24.467,8.505
2022-06-26 17:25:00,24.442,8.477
2022-06-26 17:30:00,24.442,8.416
2022-06-26 17:35:00,24.442,8.409
2022-06-26 17:40:00,24.409,8.359
2022-06-26 17:45:00,24.409,8.347
2022-06-26 17:50:00,24.383,8.323
2022-06-26 17:55:00,24.367,8.289
2022-06-26 18:00:00,24.367,8.254
2022-06-26 18:05:00,24.341,8.2
2022-06-26 18:10:00,24.316,8.179
2022-06-26 18:15:00,24.308,8.139
2022-06-26 18:20:00,24.308,8.084
2022-06-26 18:25:00,24.291,8.099
2022-06-26 18:30:00,24.266,8.045
2022-06-26 18:35:00,24.241,8.023
2022-06-26 18:40:00,24.224,8.001
2022-06-26 18:45:00,24.215,7.944
2022-06-26 18:50:00,24.19,7.901
2022-06-26 18:55:00,24.182,7.865
2022-06-26 19:00:00,24.157,7.856
2022-06-26 19:05:00,24.14,7.812
2022-06-26 19:10:00,24.157,7.771
2022-06-26 19:15:00,24.123,7.724
2022-06-26 19:20:00,24.115,7.701
2022-06-26 19:25:00,24.081,7.662
2022-06-26 19:30:00,24.073,7.63
2022-06-26 19:35:00,24.064,7.587
2022-06-26 19:40:00,24.039,7.56
2022-06-26 19:45:00,24.056,7.5
2022-06-26 19:50:00,24.039,7.492
2022-06-26 19:55:00,24.039,7.457
2022-06-26 20:00:00,24.014,7.423
2022-06-26 20:05:00,24.039,7.375
2022-06-26 20:10:00,24.014,7.348
2022-06-26 20:15:00,24.039,7.332
2022-06-26 20:20:00,24.048,7.289
2022-06-26 20:25:00,24.039,7.261
2022-06-26 20:30:00,24.031,7.223
2022-06-26 20:35:00,24.048,7.169
2022-06-26 20:40:00,24.039,7.116
2022-06-26 20:45:00,24.064,7.116
2022-06-26 20:50:00,24.048,7.079
2022-06-26 20:55:00,24.031,7.053
2022-06-26 21:00:00,24.048,7.028
2022-06-26 21:05:00,24.031,7.007
2022-06-26 21:10:00,24.031,6.993
2022-06-26 21:15:00,24.039,6.946
2022-06-26 21:20:00,24.031,6.917
2022-06-26 21:25:00,24.031,6.898
2022-06-26 21:30:00,24.022,6.903
2022-06-26 21:35:00,24.014,6.813
2022-06-26 21:40:00,24.039,6.86
2022-06-26 21:45:00,24.022,6.805
2022-06-26 21:50:00,24.006,6.794
2022-06-26 21:55:00,23.989,6.764
2022-06-26 22:00:00,23.989,6.772
2022-06-26 22:05:00,23.972,6.768
2022-06-26 22:10:00,23.947,6.778
2022-06-26 22:15:00,23.947,6.786
2022-06-26 22:20:00,23.947,6.764
2022-06-26 22:25:00,23.939,6.612
2022-06-26 22:30:00,23.913,6.74
2022-06-26 22:35:00,23.905,6.756
2022-06-26 22:40:00,23.88,6.747
2022-06-26 22:45:00,23.855,6.715
2022-06-26 22:50:00,23.838,6.686
2022-06-26 22:55:00,23.821,6.658
2022-06-26 23:00:00,23.796,6.682
2022-06-26 23:05:00,23.762,6.675
2022-06-26 23:10:00,23.762,6.667
2022-06-26 23:15:00,23.746,6.657
2022-06-26 23:20:00,23.737,6.642
2022-06-26 23:25:00,23.695,6.664
2022-06-26 23:30:00,23.67,6.63
2022-06-26 23:35:00,23.645,6.614
2022-06-26 23:40:00,23.645,6.605
2022-06-26 23:45:00,23.603,6.603
2022-06-26 23:50:00,23.586,6.615
2022-06-26 23:55:00,23.561,6.579
2022-06-27 00:00:00,23.553,6.55
2022-06-27 00:05:00,23.511,6.581
2022-06-27 00:10:00,23.511,6.557
2022-06-27 00:15:00,23.469,6.568
2022-06-27 00:20:00,23.444,6.531
2022-06-27 00:25:00,23.402,6.517
2022-06-27 00:30:00,23.41,6.492
