"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2023-09-07 06:05:01,17.897,8.181,6.63557479840784,0.651055658340473,658.364460979183,1.85416666666667
2023-09-07 06:10:01,17.897,8.172,6.67333055828498,0.652246454143633,658.376211978018,3.70833333333333
2023-09-07 06:15:01,17.889,8.191,6.71108631816212,0.653432691328662,658.387962976853,5.5625
2023-09-07 06:20:01,17.889,8.164,6.71108631816212,0.653432691328662,658.399713975688,7.41666666666667
2023-09-07 06:25:01,17.863,8.184,6.71108631816212,0.653432691328662,658.411464974523,9.27083333333333
2023-09-07 06:30:01,17.88,8.187,6.71108631816212,0.653432691328662,658.423215973358,11.125
2023-09-07 06:35:01,17.855,8.193,6.71108631816212,0.653432691328662,658.434966972193,12.9791666666667
2023-09-07 06:40:01,17.863,8.193,6.71108631816212,0.653432691328662,658.446717971028,14.8333333333333
2023-09-07 06:45:01,17.863,8.202,6.71108631816212,0.653432691328662,658.458468969862,16.6875
2023-09-07 06:50:01,17.863,8.19,6.71108631816212,0.653432691328662,658.470219968697,18.5416666666667
2023-09-07 06:55:01,17.847,8.195,6.71108631816212,0.653432691328662,658.481970967532,20.3958333333333
2023-09-07 07:00:01,17.847,8.197,6.71108631816212,0.653432691328662,658.493721966367,22.25
2023-09-07 07:05:01,17.847,8.216,6.71108631816212,0.653432691328662,658.505472965202,36.4708333333333
2023-09-07 07:10:01,17.855,8.199,6.71108631816212,0.653432691328662,658.517223964037,50.6916666666667
2023-09-07 07:15:01,17.838,8.208,6.71108631816212,0.653432691328662,658.528974962872,64.9125
2023-09-07 07:20:01,17.83,8.212,6.67333055828498,0.652246454143633,658.540725961707,79.1333333333333
2023-09-07 07:25:01,17.83,8.209,6.63557479840784,0.651055658340473,658.552476960542,93.3541666666667
2023-09-07 07:30:01,17.847,8.22,6.5978190385307,0.649860260312374,658.564227959377,107.575
2023-09-07 07:35:01,17.821,8.228,6.63557479840784,0.651055658340473,658.575978958212,121.795833333333
2023-09-07 07:40:01,17.821,8.225,6.67333055828498,0.652246454143633,658.587729957046,136.016666666667
2023-09-07 07:45:01,17.813,8.27,6.71108631816212,0.653432691328662,658.599480955881,150.2375
2023-09-07 07:50:01,17.821,8.271,6.67333055828498,0.652246454143633,658.611231954716,164.458333333333
2023-09-07 07:55:01,17.83,8.269,6.63557479840784,0.651055658340473,658.622982953551,178.679166666667
2023-09-07 08:00:01,17.821,8.272,6.5978190385307,0.649860260312374,658.634733952386,192.9
2023-09-07 08:05:01,17.83,8.282,6.63557479840784,0.651055658340473,658.637630031886,205.82
2023-09-07 08:10:01,17.821,8.3,6.67333055828498,0.652246454143633,658.640526111386,218.74
2023-09-07 08:15:01,17.813,8.333,6.71108631816212,0.653432691328662,658.643422190886,231.66
2023-09-07 08:20:01,17.83,8.343,6.71108631816212,0.653432691328662,658.646318270386,244.58
2023-09-07 08:25:01,17.847,8.351,6.71108631816212,0.653432691328662,658.649214349886,257.5
