"date_time","Temp_C","DO_mgL","SW","pressure_mmHg","discharge_m3_s","depth"
2022-07-10 21:30:00,25.304,8.198,0,696.121795352605,3.31306792921928,0.552616818661917
2022-07-10 21:35:00,25.262,8.173,0,696.114148869321,3.31306792921928,0.552616818661917
2022-07-10 21:40:00,25.253,8.074,0,696.106502386036,3.31306792921928,0.552616818661917
2022-07-10 21:45:00,25.22,8.092,0,696.098855902752,3.31306792921928,0.552616818661917
2022-07-10 21:50:00,25.211,8.013,0,696.091209419467,3.31306792921928,0.552616818661917
2022-07-10 21:55:00,25.195,7.963,0,696.083562936183,3.31306792921928,0.552616818661917
2022-07-10 22:00:00,25.152,7.935,0,696.075916452898,3.31306792921928,0.552616818661917
2022-07-10 22:05:00,25.119,7.894,0,696.068269969614,3.31306792921928,0.552616818661917
2022-07-10 22:10:00,25.102,7.875,0,696.06062348633,3.31306792921928,0.552616818661917
2022-07-10 22:15:00,25.068,7.841,0,696.052977003045,3.31306792921928,0.552616818661917
2022-07-10 22:20:00,25.026,7.821,0,696.045330519761,3.31306792921928,0.552616818661917
2022-07-10 22:25:00,25.009,7.778,0,696.037684036476,3.31306792921928,0.552616818661917
2022-07-10 22:30:00,24.959,7.754,0,696.030037553192,3.31306792921928,0.552616818661917
2022-07-10 22:35:00,24.942,7.711,0,696.022391069908,3.31306792921928,0.552616818661917
2022-07-10 22:40:00,24.9,7.684,0,696.014744586623,3.31306792921928,0.552616818661917
2022-07-10 22:45:00,24.875,7.653,0,696.007098103339,3.31306792921928,0.552616818661917
2022-07-10 22:50:00,24.85,7.663,0,695.999451620054,3.31306792921928,0.552616818661917
2022-07-10 22:55:00,24.808,7.634,0,695.99180513677,3.31306792921928,0.552616818661917
2022-07-10 23:00:00,24.791,7.371,0,695.984158653486,3.31306792921928,0.552616818661917
2022-07-10 23:05:00,24.749,7.52,0,695.954635310668,3.31306792921928,0.552616818661917
2022-07-10 23:10:00,24.724,7.56,0,695.925111967851,3.31306792921928,0.552616818661917
2022-07-10 23:15:00,24.698,7.529,0,695.895588625033,3.31306792921928,0.552616818661917
2022-07-10 23:20:00,24.665,7.51,0,695.866065282216,3.31306792921928,0.552616818661917
2022-07-10 23:25:00,24.64,7.486,0,695.836541939398,3.31306792921928,0.552616818661917
2022-07-10 23:30:00,24.606,7.457,0,695.807018596581,3.31306792921928,0.552616818661917
2022-07-10 23:35:00,24.581,7.436,0,695.777495253763,3.31306792921928,0.552616818661917
2022-07-10 23:40:00,24.539,7.414,0,695.747971910946,3.31306792921928,0.552616818661917
2022-07-10 23:45:00,24.514,7.407,0,695.718448568128,3.31306792921928,0.552616818661917
2022-07-10 23:50:00,24.463,7.396,0,695.688925225311,3.31306792921928,0.552616818661917
2022-07-10 23:55:00,24.438,7.366,0,695.659401882493,3.31306792921928,0.552616818661917
2022-07-11 00:00:00,24.421,7.344,0,695.629878539676,3.31306792921928,0.552616818661917
2022-07-11 00:05:00,24.388,7.334,0,695.600355196858,3.29419004928071,0.550104927957291
2022-07-11 00:10:00,24.354,7.315,0,695.570831854041,3.27531216934213,0.547593037252664
2022-07-11 00:15:00,24.329,7.3,0,695.541308511223,3.25643428940356,0.545081146548038
2022-07-11 00:20:00,24.295,7.275,0,695.511785168406,3.25643428940356,0.545081146548038
2022-07-11 00:25:00,24.262,7.265,0,695.482261825589,3.25643428940356,0.545081146548038
2022-07-11 00:30:00,24.245,7.245,0,695.452738482771,3.25643428940356,0.545081146548038
2022-07-11 00:35:00,24.195,7.227,0,695.423215139954,3.27531216934213,0.547593037252664
2022-07-11 00:40:00,24.178,7.201,0,695.393691797136,3.29419004928071,0.550104927957291
2022-07-11 00:45:00,24.153,7.202,0,695.364168454319,3.31306792921928,0.552616818661917
2022-07-11 00:50:00,24.119,7.182,0,695.334645111501,3.29419004928071,0.550104927957291
2022-07-11 00:55:00,24.069,7.168,0,695.305121768684,3.27531216934213,0.547593037252664
2022-07-11 01:00:00,24.052,7.148,0,695.275598425866,3.25643428940356,0.545081146548038
2022-07-11 01:05:00,24.018,7.149,0,695.246075083049,3.25643428940356,0.545081146548038
2022-07-11 01:10:00,23.977,7.122,0,695.216551740231,3.25643428940356,0.545081146548038
2022-07-11 01:15:00,23.968,7.113,0,695.187028397414,3.25643428940356,0.545081146548038
2022-07-11 01:20:00,23.926,7.106,0,695.157505054596,3.27531216934213,0.547593037252664
2022-07-11 01:25:00,23.901,7.092,0,695.127981711779,3.29419004928071,0.550104927957291
2022-07-11 01:30:00,23.884,7.073,0,695.098458368961,3.31306792921928,0.552616818661917
2022-07-11 01:35:00,23.859,7.06,0,695.068935026144,3.29419004928071,0.550104927957291
2022-07-11 01:40:00,23.817,7.047,0,695.039411683326,3.27531216934213,0.547593037252664
2022-07-11 01:45:00,23.784,7.038,0,695.009888340509,3.25643428940356,0.545081146548038
2022-07-11 01:50:00,23.775,7.03,0,694.980364997691,3.25643428940356,0.545081146548038
2022-07-11 01:55:00,23.767,7.017,0,694.950841654874,3.25643428940356,0.545081146548038
2022-07-11 02:00:00,23.742,7.005,0,694.921318312057,3.25643428940356,0.545081146548038
2022-07-11 02:05:00,23.7,7.003,0,694.904400207351,3.25643428940356,0.545081146548038
2022-07-11 02:10:00,23.683,6.997,0,694.887482102645,3.25643428940356,0.545081146548038
2022-07-11 02:15:00,23.658,6.961,0,694.87056399794,3.25643428940356,0.545081146548038
2022-07-11 02:20:00,23.625,6.966,0,694.853645893234,3.25643428940356,0.545081146548038
2022-07-11 02:25:00,23.591,6.957,0,694.836727788529,3.25643428940356,0.545081146548038
2022-07-11 02:30:00,23.566,6.951,0,694.819809683823,3.25643428940356,0.545081146548038
2022-07-11 02:35:00,23.557,6.944,0,694.802891579118,3.25643428940356,0.545081146548038
2022-07-11 02:40:00,23.507,6.928,0,694.785973474412,3.25643428940356,0.545081146548038
2022-07-11 02:45:00,23.499,6.91,0,694.769055369706,3.25643428940356,0.545081146548038
2022-07-11 02:50:00,23.474,6.902,0,694.752137265001,3.25643428940356,0.545081146548038
2022-07-11 02:55:00,23.432,6.904,0,694.735219160295,3.25643428940356,0.545081146548038
2022-07-11 03:00:00,23.407,6.89,0,694.71830105559,3.25643428940356,0.545081146548038
2022-07-11 03:05:00,23.382,6.888,0,694.701382950884,3.25643428940356,0.545081146548038
2022-07-11 03:10:00,23.373,6.877,0,694.684464846179,3.25643428940356,0.545081146548038
2022-07-11 03:15:00,23.331,6.89,0,694.667546741473,3.25643428940356,0.545081146548038
2022-07-11 03:20:00,23.306,6.873,0,694.650628636767,3.25643428940356,0.545081146548038
2022-07-11 03:25:00,23.264,6.873,0,694.633710532062,3.25643428940356,0.545081146548038
2022-07-11 03:30:00,23.256,6.856,0,694.616792427356,3.25643428940356,0.545081146548038
2022-07-11 03:35:00,23.223,6.848,0,694.599874322651,3.25643428940356,0.545081146548038
2022-07-11 03:40:00,23.189,6.841,0,694.582956217945,3.25643428940356,0.545081146548038
2022-07-11 03:45:00,23.164,6.842,0,694.56603811324,3.25643428940356,0.545081146548038
2022-07-11 03:50:00,23.13,6.84,0,694.549120008534,3.25643428940356,0.545081146548038
2022-07-11 03:55:00,23.105,6.833,0,694.532201903829,3.25643428940356,0.545081146548038
2022-07-11 04:00:00,23.08,6.821,0,694.515283799123,3.25643428940356,0.545081146548038
2022-07-11 04:05:00,23.047,6.821,0,694.498365694417,3.25643428940356,0.545081146548038
2022-07-11 04:10:00,23.013,6.821,0,694.481447589712,3.25643428940356,0.545081146548038
2022-07-11 04:15:00,22.997,6.807,0,694.464529485006,3.25643428940356,0.545081146548038
2022-07-11 04:20:00,22.971,6.799,0,694.447611380301,3.25643428940356,0.545081146548038
2022-07-11 04:25:00,22.93,6.793,0,694.430693275595,3.25643428940356,0.545081146548038
2022-07-11 04:30:00,22.905,6.796,0,694.413775170889,3.25643428940356,0.545081146548038
2022-07-11 04:35:00,22.896,6.794,0,694.396857066184,3.25643428940356,0.545081146548038
2022-07-11 04:40:00,22.863,6.797,0,694.379938961478,3.25643428940356,0.545081146548038
2022-07-11 04:45:00,22.846,6.789,0,694.363020856773,3.25643428940356,0.545081146548038
2022-07-11 04:50:00,22.796,6.799,0,694.346102752067,3.25643428940356,0.545081146548038
2022-07-11 04:55:00,22.796,6.777,0,694.329184647362,3.25643428940356,0.545081146548038
2022-07-11 05:00:00,22.754,6.77,0,694.312266542656,3.25643428940356,0.545081146548038
2022-07-11 05:05:00,22.72,6.764,0.044,694.303703314782,3.22811746949571,0.541313310491099
2022-07-11 05:10:00,22.712,6.756,0.088,694.295140086907,3.19980064958785,0.537545474434159
2022-07-11 05:15:00,22.67,6.729,0.132,694.286576859033,3.17148382967999,0.53377763837722
2022-07-11 05:20:00,22.637,6.737,0.176,694.278013631159,3.19980064958785,0.537545474434159
2022-07-11 05:25:00,22.62,6.735,0.22,694.269450403284,3.22811746949571,0.541313310491099
2022-07-11 05:30:00,22.578,6.718,0.264,694.26088717541,3.25643428940356,0.545081146548038
2022-07-11 05:35:00,22.562,6.726,0.308,694.252323947536,3.25643428940356,0.545081146548038
2022-07-11 05:40:00,22.545,6.764,0.352,694.243760719661,3.25643428940356,0.545081146548038
2022-07-11 05:45:00,22.511,6.699,0.396,694.235197491787,3.25643428940356,0.545081146548038
2022-07-11 05:50:00,22.486,6.694,0.44,694.226634263912,3.25643428940356,0.545081146548038
2022-07-11 05:55:00,22.486,6.694,0.484,694.218071036038,3.25643428940356,0.545081146548038
2022-07-11 06:00:00,22.445,6.679,0.528,694.209507808164,3.25643428940356,0.545081146548038
2022-07-11 06:05:00,22.428,6.672,10.7548333333333,694.200944580289,3.25643428940356,0.545081146548038
2022-07-11 06:10:00,22.428,6.678,20.9816666666667,694.192381352415,3.25643428940356,0.545081146548038
2022-07-11 06:15:00,22.378,6.691,31.2085,694.183818124541,3.25643428940356,0.545081146548038
2022-07-11 06:20:00,22.378,6.686,41.4353333333333,694.175254896666,3.25643428940356,0.545081146548038
2022-07-11 06:25:00,22.336,6.687,51.6621666666667,694.166691668792,3.25643428940356,0.545081146548038
2022-07-11 06:30:00,22.319,6.689,61.889,694.158128440917,3.25643428940356,0.545081146548038
2022-07-11 06:35:00,22.286,6.688,72.1158333333333,694.149565213043,3.25643428940356,0.545081146548038
2022-07-11 06:40:00,22.261,6.695,82.3426666666667,694.141001985169,3.25643428940356,0.545081146548038
2022-07-11 06:45:00,22.261,6.699,92.5695,694.132438757294,3.25643428940356,0.545081146548038
2022-07-11 06:50:00,22.252,6.683,102.796333333333,694.12387552942,3.22811746949571,0.541313310491099
2022-07-11 06:55:00,22.227,6.684,113.023166666667,694.115312301546,3.19980064958785,0.537545474434159
2022-07-11 07:00:00,22.219,6.713,123.25,694.106749073671,3.17148382967999,0.53377763837722
2022-07-11 07:05:00,22.177,6.726,137.2675,694.098185845797,3.19980064958785,0.537545474434159
2022-07-11 07:10:00,22.16,6.745,151.285,694.089622617923,3.22811746949571,0.541313310491099
2022-07-11 07:15:00,22.144,6.741,165.3025,694.081059390048,3.25643428940356,0.545081146548038
2022-07-11 07:20:00,22.135,6.744,179.32,694.072496162174,3.25643428940356,0.545081146548038
2022-07-11 07:25:00,22.102,6.758,193.3375,694.063932934299,3.25643428940356,0.545081146548038
2022-07-11 07:30:00,22.102,6.779,207.355,694.055369706425,3.25643428940356,0.545081146548038
2022-07-11 07:35:00,22.093,6.802,221.3725,694.046806478551,3.25643428940356,0.545081146548038
2022-07-11 07:40:00,22.093,6.84,235.39,694.038243250676,3.25643428940356,0.545081146548038
2022-07-11 07:45:00,22.085,6.859,249.4075,694.029680022802,3.25643428940356,0.545081146548038
2022-07-11 07:50:00,22.077,6.89,263.425,694.021116794928,3.25643428940356,0.545081146548038
2022-07-11 07:55:00,22.085,7.079,277.4425,694.012553567053,3.25643428940356,0.545081146548038
2022-07-11 08:00:00,22.077,7.14,291.46,694.003990339179,3.25643428940356,0.545081146548038
2022-07-11 08:05:00,22.068,7.171,307.671666666667,693.990260005434,3.25643428940356,0.545081146548038
2022-07-11 08:10:00,22.068,7.189,323.883333333333,693.976529671689,3.25643428940356,0.545081146548038
2022-07-11 08:15:00,22.052,7.25,340.095,693.962799337944,3.25643428940356,0.545081146548038
2022-07-11 08:20:00,22.06,7.275,356.306666666667,693.949069004199,3.25643428940356,0.545081146548038
2022-07-11 08:25:00,22.077,7.321,372.518333333333,693.935338670454,3.25643428940356,0.545081146548038
2022-07-11 08:30:00,22.085,7.375,388.73,693.921608336709,3.25643428940356,0.545081146548038
2022-07-11 08:35:00,22.085,7.415,404.941666666667,693.907878002964,3.25643428940356,0.545081146548038
2022-07-11 08:40:00,22.102,7.486,421.153333333333,693.894147669218,3.25643428940356,0.545081146548038
2022-07-11 08:45:00,22.152,7.485,437.365,693.880417335473,3.25643428940356,0.545081146548038
2022-07-11 08:50:00,22.16,7.583,453.576666666667,693.866687001729,3.25643428940356,0.545081146548038
2022-07-11 08:55:00,22.177,7.633,469.788333333333,693.852956667983,3.25643428940356,0.545081146548038
2022-07-11 09:00:00,22.219,7.688,486,693.839226334238,3.25643428940356,0.545081146548038
2022-07-11 09:05:00,22.227,7.7,499.83,693.825496000493,3.25643428940356,0.545081146548038
2022-07-11 09:10:00,22.244,7.713,513.66,693.811765666748,3.25643428940356,0.545081146548038
2022-07-11 09:15:00,22.277,7.767,527.49,693.798035333003,3.25643428940356,0.545081146548038
2022-07-11 09:20:00,22.311,7.804,541.32,693.784304999258,3.25643428940356,0.545081146548038
2022-07-11 09:25:00,22.302,7.869,555.15,693.770574665513,3.25643428940356,0.545081146548038
2022-07-11 09:30:00,22.327,7.921,568.98,693.756844331768,3.25643428940356,0.545081146548038
2022-07-11 09:35:00,22.361,7.96,582.81,693.743113998023,3.25643428940356,0.545081146548038
2022-07-11 09:40:00,22.386,8.02,596.64,693.729383664278,3.25643428940356,0.545081146548038
2022-07-11 09:45:00,22.411,8.012,610.47,693.715653330533,3.25643428940356,0.545081146548038
2022-07-11 09:50:00,22.419,8.029,624.3,693.701922996788,3.25643428940356,0.545081146548038
2022-07-11 09:55:00,22.47,8.082,638.13,693.688192663043,3.25643428940356,0.545081146548038
2022-07-11 10:00:00,22.52,8.137,651.96,693.674462329298,3.25643428940356,0.545081146548038
2022-07-11 10:05:00,22.528,8.183,664.988333333333,693.660731995553,3.25643428940356,0.545081146548038
2022-07-11 10:10:00,22.587,8.235,678.016666666667,693.647001661808,3.25643428940356,0.545081146548038
2022-07-11 10:15:00,22.62,8.279,691.045,693.633271328063,3.25643428940356,0.545081146548038
2022-07-11 10:20:00,22.662,8.307,704.073333333333,693.619540994318,3.25643428940356,0.545081146548038
2022-07-11 10:25:00,22.704,8.371,717.101666666667,693.605810660573,3.25643428940356,0.545081146548038
2022-07-11 10:30:00,22.737,8.369,730.13,693.592080326828,3.25643428940356,0.545081146548038
2022-07-11 10:35:00,22.796,8.419,743.158333333333,693.578349993083,3.25643428940356,0.545081146548038
2022-07-11 10:40:00,22.829,8.47,756.186666666667,693.564619659338,3.25643428940356,0.545081146548038
2022-07-11 10:45:00,22.871,8.487,769.215,693.550889325593,3.25643428940356,0.545081146548038
2022-07-11 10:50:00,22.946,8.523,782.243333333333,693.537158991848,3.25643428940356,0.545081146548038
2022-07-11 10:55:00,22.997,8.557,795.271666666667,693.523428658103,3.25643428940356,0.545081146548038
2022-07-11 11:00:00,23.03,8.592,808.3,693.509698324358,3.25643428940356,0.545081146548038
2022-07-11 11:05:00,23.072,8.64,819.760833333333,693.486342172418,3.25643428940356,0.545081146548038
2022-07-11 11:10:00,23.139,8.666,831.221666666667,693.462986020478,3.25643428940356,0.545081146548038
2022-07-11 11:15:00,23.197,8.718,842.6825,693.439629868539,3.25643428940356,0.545081146548038
2022-07-11 11:20:00,23.231,8.716,854.143333333333,693.416273716599,3.25643428940356,0.545081146548038
2022-07-11 11:25:00,23.298,8.763,865.604166666667,693.39291756466,3.25643428940356,0.545081146548038
2022-07-11 11:30:00,23.331,8.78,877.065,693.36956141272,3.25643428940356,0.545081146548038
2022-07-11 11:35:00,23.39,8.807,888.525833333333,693.34620526078,3.25643428940356,0.545081146548038
2022-07-11 11:40:00,23.44,8.865,899.986666666667,693.322849108841,3.25643428940356,0.545081146548038
2022-07-11 11:45:00,23.499,8.885,911.4475,693.299492956901,3.25643428940356,0.545081146548038
2022-07-11 11:50:00,23.549,8.925,922.908333333333,693.276136804962,3.25643428940356,0.545081146548038
2022-07-11 11:55:00,23.616,8.967,934.369166666667,693.252780653022,3.25643428940356,0.545081146548038
2022-07-11 12:00:00,23.641,8.949,945.83,693.229424501083,3.25643428940356,0.545081146548038
2022-07-11 12:05:00,23.708,8.938,951.7025,693.206068349143,3.25643428940356,0.545081146548038
2022-07-11 12:10:00,23.759,8.987,957.575,693.182712197203,3.25643428940356,0.545081146548038
2022-07-11 12:15:00,23.826,9.054,963.4475,693.159356045264,3.25643428940356,0.545081146548038
2022-07-11 12:20:00,23.884,9.07,969.32,693.135999893324,3.25643428940356,0.545081146548038
2022-07-11 12:25:00,23.935,9.082,975.1925,693.112643741385,3.25643428940356,0.545081146548038
2022-07-11 12:30:00,23.977,9.103,981.065,693.089287589445,3.25643428940356,0.545081146548038
2022-07-11 12:35:00,24.035,9.15,986.9375,693.065931437505,3.25643428940356,0.545081146548038
2022-07-11 12:40:00,24.094,9.147,992.81,693.042575285566,3.25643428940356,0.545081146548038
2022-07-11 12:45:00,24.144,9.187,998.6825,693.019219133626,3.25643428940356,0.545081146548038
2022-07-11 12:50:00,24.22,9.205,1004.555,692.995862981687,3.25643428940356,0.545081146548038
2022-07-11 12:55:00,24.262,9.23,1010.4275,692.972506829747,3.25643428940356,0.545081146548038
2022-07-11 13:00:00,24.304,9.248,1016.3,692.949150677808,3.25643428940356,0.545081146548038
2022-07-11 13:05:00,24.379,9.291,1015.46666666667,692.925794525868,3.25643428940356,0.545081146548038
2022-07-11 13:10:00,24.43,9.29,1014.63333333333,692.902438373928,3.25643428940356,0.545081146548038
2022-07-11 13:15:00,24.497,9.326,1013.8,692.879082221989,3.25643428940356,0.545081146548038
2022-07-11 13:20:00,24.539,9.368,1012.96666666667,692.855726070049,3.25643428940356,0.545081146548038
2022-07-11 13:25:00,24.606,9.365,1012.13333333333,692.83236991811,3.25643428940356,0.545081146548038
2022-07-11 13:30:00,24.656,9.331,1011.3,692.80901376617,3.25643428940356,0.545081146548038
2022-07-11 13:35:00,24.698,9.358,1010.46666666667,692.78565761423,3.22811746949571,0.541313310491099
2022-07-11 13:40:00,24.774,9.384,1009.63333333333,692.762301462291,3.19980064958785,0.537545474434159
2022-07-11 13:45:00,24.833,9.423,1008.8,692.738945310351,3.17148382967999,0.53377763837722
2022-07-11 13:50:00,24.85,9.334,1007.96666666667,692.715589158412,3.17148382967999,0.53377763837722
2022-07-11 13:55:00,24.9,9.144,1007.13333333333,692.692233006472,3.17148382967999,0.53377763837722
2022-07-11 14:00:00,24.951,9.13,1006.3,692.668876854533,3.17148382967999,0.53377763837722
2022-07-11 14:05:00,25.009,9.174,1000.6325,692.663418057202,3.19980064958785,0.537545474434159
2022-07-11 14:10:00,25.051,9.21,994.965,692.65795925987,3.22811746949571,0.541313310491099
2022-07-11 14:15:00,25.094,9.179,989.2975,692.652500462539,3.25643428940356,0.545081146548038
2022-07-11 14:20:00,25.169,9.146,983.63,692.647041665208,3.25643428940356,0.545081146548038
2022-07-11 14:25:00,25.22,9.144,977.9625,692.641582867877,3.25643428940356,0.545081146548038
2022-07-11 14:30:00,25.279,9.163,972.295,692.636124070546,3.25643428940356,0.545081146548038
2022-07-11 14:35:00,25.321,9.179,966.6275,692.630665273215,3.22811746949571,0.541313310491099
2022-07-11 14:40:00,25.363,9.203,960.96,692.625206475884,3.19980064958785,0.537545474434159
2022-07-11 14:45:00,25.439,9.23,955.2925,692.619747678553,3.17148382967999,0.53377763837722
2022-07-11 14:50:00,25.498,9.267,949.625,692.614288881222,3.19980064958785,0.537545474434159
2022-07-11 14:55:00,25.574,9.288,943.9575,692.60883008389,3.22811746949571,0.541313310491099
2022-07-11 15:00:00,25.616,9.329,938.29,692.603371286559,3.25643428940356,0.545081146548038
2022-07-11 15:05:00,25.675,9.386,927.69,692.597912489228,3.25643428940356,0.545081146548038
2022-07-11 15:10:00,25.742,9.452,917.09,692.592453691897,3.25643428940356,0.545081146548038
2022-07-11 15:15:00,25.784,9.391,906.49,692.586994894566,3.25643428940356,0.545081146548038
2022-07-11 15:20:00,25.852,9.407,895.89,692.581536097235,3.25643428940356,0.545081146548038
2022-07-11 15:25:00,25.919,9.451,885.29,692.576077299904,3.25643428940356,0.545081146548038
2022-07-11 15:30:00,25.97,9.425,874.69,692.570618502573,3.25643428940356,0.545081146548038
2022-07-11 15:35:00,26.046,9.45,864.09,692.565159705242,3.25643428940356,0.545081146548038
2022-07-11 15:40:00,26.08,9.45,853.49,692.55970090791,3.25643428940356,0.545081146548038
2022-07-11 15:45:00,26.139,9.475,842.89,692.554242110579,3.25643428940356,0.545081146548038
2022-07-11 15:50:00,26.181,9.536,832.29,692.548783313248,3.25643428940356,0.545081146548038
2022-07-11 15:55:00,26.232,9.541,821.69,692.543324515917,3.25643428940356,0.545081146548038
2022-07-11 16:00:00,26.291,9.517,811.09,692.537865718586,3.25643428940356,0.545081146548038
2022-07-11 16:05:00,26.359,9.601,794.7875,692.532406921255,3.25643428940356,0.545081146548038
2022-07-11 16:10:00,26.409,9.686,778.485,692.526948123924,3.25643428940356,0.545081146548038
2022-07-11 16:15:00,26.443,9.706,762.1825,692.521489326593,3.25643428940356,0.545081146548038
2022-07-11 16:20:00,26.486,9.645,745.88,692.516030529262,3.22811746949571,0.541313310491099
2022-07-11 16:25:00,26.519,9.572,729.5775,692.510571731931,3.19980064958785,0.537545474434159
2022-07-11 16:30:00,26.57,9.559,713.275,692.505112934599,3.17148382967999,0.53377763837722
2022-07-11 16:35:00,26.613,9.57,696.9725,692.499654137268,3.17148382967999,0.53377763837722
2022-07-11 16:40:00,26.672,9.566,680.67,692.494195339937,3.17148382967999,0.53377763837722
2022-07-11 16:45:00,26.706,9.546,664.3675,692.488736542606,3.17148382967999,0.53377763837722
2022-07-11 16:50:00,26.74,9.62,648.065,692.483277745275,3.17148382967999,0.53377763837722
2022-07-11 16:55:00,26.782,9.669,631.7625,692.477818947944,3.17148382967999,0.53377763837722
2022-07-11 17:00:00,26.833,9.688,615.46,692.472360150613,3.17148382967999,0.53377763837722
2022-07-11 17:05:00,26.85,9.615,601.656666666667,692.4809858838,3.17148382967999,0.53377763837722
2022-07-11 17:10:00,26.909,9.572,587.853333333333,692.489611616987,3.17148382967999,0.53377763837722
2022-07-11 17:15:00,26.926,9.546,574.05,692.498237350175,3.17148382967999,0.53377763837722
2022-07-11 17:20:00,26.968,9.577,560.246666666667,692.506863083362,3.17148382967999,0.53377763837722
2022-07-11 17:25:00,27.002,9.546,546.443333333333,692.515488816549,3.17148382967999,0.53377763837722
2022-07-11 17:30:00,27.019,9.547,532.64,692.524114549737,3.17148382967999,0.53377763837722
2022-07-11 17:35:00,27.053,9.537,518.836666666667,692.532740282924,3.17148382967999,0.53377763837722
2022-07-11 17:40:00,27.096,9.532,505.033333333333,692.541366016111,3.17148382967999,0.53377763837722
2022-07-11 17:45:00,27.121,9.511,491.23,692.549991749299,3.17148382967999,0.53377763837722
2022-07-11 17:50:00,27.138,9.516,477.426666666667,692.558617482486,3.17148382967999,0.53377763837722
2022-07-11 17:55:00,27.155,9.498,463.623333333333,692.567243215673,3.17148382967999,0.53377763837722
2022-07-11 18:00:00,27.181,9.487,449.82,692.575868948861,3.17148382967999,0.53377763837722
2022-07-11 18:05:00,27.198,9.463,435.933333333333,692.584494682048,3.17148382967999,0.53377763837722
2022-07-11 18:10:00,27.231,9.472,422.046666666667,692.593120415235,3.17148382967999,0.53377763837722
2022-07-11 18:15:00,27.248,9.447,408.16,692.601746148423,3.17148382967999,0.53377763837722
2022-07-11 18:20:00,27.257,9.435,394.273333333333,692.61037188161,3.17148382967999,0.53377763837722
2022-07-11 18:25:00,27.282,9.38,380.386666666667,692.618997614797,3.17148382967999,0.53377763837722
2022-07-11 18:30:00,27.282,9.38,366.5,692.627623347985,3.17148382967999,0.53377763837722
2022-07-11 18:35:00,27.308,9.362,352.613333333333,692.636249081172,3.17148382967999,0.53377763837722
2022-07-11 18:40:00,27.316,9.312,338.726666666667,692.644874814359,3.17148382967999,0.53377763837722
2022-07-11 18:45:00,27.333,9.297,324.84,692.653500547547,3.17148382967999,0.53377763837722
2022-07-11 18:50:00,27.35,9.282,310.953333333333,692.662126280734,3.17148382967999,0.53377763837722
2022-07-11 18:55:00,27.35,9.29,297.066666666667,692.670752013921,3.17148382967999,0.53377763837722
2022-07-11 19:00:00,27.35,9.264,283.18,692.679377747108,3.17148382967999,0.53377763837722
2022-07-11 19:05:00,27.367,9.263,265.744666666667,692.688003480296,3.17148382967999,0.53377763837722
2022-07-11 19:10:00,27.384,9.211,248.309333333333,692.696629213483,3.17148382967999,0.53377763837722
2022-07-11 19:15:00,27.376,9.184,230.874,692.70525494667,3.17148382967999,0.53377763837722
2022-07-11 19:20:00,27.41,9.157,213.438666666667,692.713880679858,3.17148382967999,0.53377763837722
2022-07-11 19:25:00,27.384,9.091,196.003333333333,692.722506413045,3.17148382967999,0.53377763837722
2022-07-11 19:30:00,27.41,9.087,178.568,692.731132146232,3.17148382967999,0.53377763837722
2022-07-11 19:35:00,27.384,9.069,161.132666666667,692.73975787942,3.17148382967999,0.53377763837722
2022-07-11 19:40:00,27.384,9.039,143.697333333333,692.748383612607,3.17148382967999,0.53377763837722
2022-07-11 19:45:00,27.393,9.02,126.262,692.757009345794,3.17148382967999,0.53377763837722
2022-07-11 19:50:00,27.393,8.966,108.826666666667,692.765635078982,3.17148382967999,0.53377763837722
2022-07-11 19:55:00,27.393,8.927,91.3913333333334,692.774260812169,3.17148382967999,0.53377763837722
2022-07-11 20:00:00,27.367,8.894,73.956,692.782886545356,3.17148382967999,0.53377763837722
2022-07-11 20:05:00,27.376,8.829,67.793,692.788991230921,3.17148382967999,0.53377763837722
2022-07-11 20:10:00,27.393,8.79,61.63,692.795095916486,3.17148382967999,0.53377763837722
2022-07-11 20:15:00,27.367,8.741,55.467,692.801200602051,3.17148382967999,0.53377763837722
2022-07-11 20:20:00,27.367,8.706,49.304,692.807305287616,3.17148382967999,0.53377763837722
2022-07-11 20:25:00,27.359,8.642,43.141,692.813409973181,3.17148382967999,0.53377763837722
2022-07-11 20:30:00,27.359,8.549,36.978,692.819514658746,3.17148382967999,0.53377763837722
2022-07-11 20:35:00,27.325,8.521,30.815,692.825619344311,3.17148382967999,0.53377763837722
2022-07-11 20:40:00,27.325,8.484,24.652,692.831724029876,3.17148382967999,0.53377763837722
2022-07-11 20:45:00,27.342,8.422,18.489,692.837828715441,3.17148382967999,0.53377763837722
2022-07-11 20:50:00,27.291,8.427,12.326,692.843933401006,3.17148382967999,0.53377763837722
2022-07-11 20:55:00,27.299,8.381,6.163,692.850038086571,3.17148382967999,0.53377763837722
2022-07-11 21:00:00,27.274,8.365,0,692.856142772136,3.17148382967999,0.53377763837722
2022-07-11 21:05:00,27.282,8.31,0,692.862247457701,3.17148382967999,0.53377763837722
2022-07-11 21:10:00,27.257,8.299,0,692.868352143265,3.17148382967999,0.53377763837722
2022-07-11 21:15:00,27.223,8.257,0,692.87445682883,3.17148382967999,0.53377763837722
2022-07-11 21:20:00,27.223,8.219,0,692.880561514395,3.17148382967999,0.53377763837722
2022-07-11 21:25:00,27.198,8.172,0,692.88666619996,3.17148382967999,0.53377763837722
2022-07-11 21:30:00,27.172,8.135,0,692.892770885525,3.17148382967999,0.53377763837722
