"date","discharge.daily","lnQ.daily","lnQ.bin1","lnQ.bin2","lnQ.bin1.weight","lnQ.bin2.weight"
2022-08-25,0.734565278957802,-0.308476411949378,3,4,0.308476411949378,0.691523588050622
2022-08-26,0.737161332955725,-0.304948505788717,3,4,0.304948505788717,0.695051494211283
2022-08-27,0.700138062871708,-0.356477730712671,3,4,0.356477730712671,0.643522269287329
2022-08-28,0.679762972403159,-0.386011111571981,3,4,0.386011111571981,0.613988888428019
2022-08-29,0.664678325309166,-0.408452076696791,3,4,0.408452076696791,0.591547923303209
2022-08-30,0.633801016394475,-0.45602022807486,3,4,0.45602022807486,0.54397977192514
2022-08-31,0.625236004908903,-0.469626092667395,3,4,0.469626092667395,0.530373907332605
2022-09-01,0.615245130432047,-0.485734504521576,3,4,0.485734504521576,0.514265495478424
2022-09-02,0.614173274804116,-0.487478184126403,3,4,0.487478184126403,0.512521815873597
2022-09-03,0.606640784794991,-0.499818450915313,3,4,0.499818450915313,0.500181549084687
2022-09-04,0.588576575726109,-0.530048240566398,3,4,0.530048240566398,0.469951759433602
2022-09-05,0.567375468076403,-0.566733993219899,3,4,0.566733993219899,0.433266006780101
2022-09-06,0.532151735422764,-0.630826613347035,3,4,0.630826613347035,0.369173386652965
2022-09-07,0.513468013468014,-0.666567542755233,3,4,0.666567542755233,0.333432457244767
2022-09-08,0.507538390131848,-0.678182925347181,3,4,0.678182925347181,0.321817074652819
2022-09-09,0.473425847257623,-0.74775998420046,3,4,0.74775998420046,0.25224001579954
2022-09-10,0.441761855313257,-0.81698433098736,3,4,0.81698433098736,0.18301566901264
2022-09-11,0.444318575159697,-0.811213462217373,3,4,0.811213462217373,0.188786537782627
2022-09-12,0.462707290978319,-0.770660625729922,3,4,0.770660625729922,0.229339374270078
2022-09-13,0.463198967871865,-0.769598580981739,3,4,0.769598580981739,0.230401419018261
2022-09-14,0.462805626357028,-0.770448126525995,3,4,0.770448126525995,0.229551873474005
2022-09-15,0.466935712262815,-0.761563691896862,3,4,0.761563691896862,0.238436308103138
2022-09-16,0.474015859529878,-0.746514498923004,3,4,0.746514498923004,0.253485501076996
2022-09-17,NA,NA,NA,NA,NA,NA
